unit,group_type,group,transition_code,n,denominator,rate,representative_case_keys,provenance
case_arm_occurrence,experiment,E7b,compatible_partial_missed_by_legacy,301,1197,0.25146198830409355,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/387"", ""DA_d2_heldout100/397""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,concordant_noncompatible_manifestation_related,146,1197,0.12197159565580618,"[""DA_d2_heldout100/310"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/381"", ""DA_d2_heldout100/400"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/432"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/567"", ""DA_d2_heldout200b/637"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/692"", ""DA_d2_heldout200b/693"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/771"", ""DA_d2_heldout200b/774"", ""DA_d2_seq100/11"", ""DA_d2_seq100/114""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,concordant_noncompatible_not_equivalent,158,1197,0.13199665831244778,"[""DA_d2_heldout100/355"", ""DA_d2_heldout100/356"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/424"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/513"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/661"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/731"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/125"", ""DA_d2_seq100/147"", ""DA_d2_seq100/173"", ""DA_d2_seq100/63"", ""DA_d2_seq100/76"", ""MCR_seq200b/259""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,concordant_noncompatible_scope_conflict,199,1197,0.16624895572263992,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/293"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/356"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/404"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/539"", ""DA_d2_heldout200b/544"", ""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/580"", ""DA_d2_heldout200b/590""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,concordant_uncertain,11,1197,0.009189640768588136,"[""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/730"", ""DA_d2_seq100/102"", ""MCR_v1_seq100/43"", ""MCR_v2_seq100/226""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,legacy_false_positive_scope_conflict,1,1197,0.000835421888053467,"[""DA_d2_heldout200b/489""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,legacy_only_compatible_partial,200,1197,0.1670843776106934,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/413"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/425"", ""DA_d2_heldout100/432"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/500""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,legacy_only_confirmed_complete,34,1197,0.028404344193817876,"[""DA_d2_heldout100/308"", ""DA_d2_heldout100/314"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/709"", ""DA_d2_seq100/103"", ""DA_d2_seq100/228"", ""MCR_seq200b/322"", ""MCR_seq200b/386"", ""MCR_seq200b/416"", ""MCR_v1_seq100/63"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/159"", ""MCR_v2_seq100/236""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,safe_exact_confirmed_complete,80,1197,0.06683375104427736,"[""DA_d2_heldout100/261"", ""DA_d2_heldout200b/638"", ""DA_d2_seq100/99"", ""MCR_seq200b/283"", ""MCR_seq200b/309"", ""MCR_seq200b/326"", ""MCR_seq200b/328"", ""MCR_seq200b/329"", ""MCR_seq200b/345"", ""MCR_seq200b/348"", ""MCR_seq200b/376"", ""MCR_seq200b/407"", ""MCR_seq200b/410"", ""MCR_seq200b/412"", ""MCR_seq200b/416"", ""MCR_seq200b/418"", ""MCR_seq200b/464"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/21""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,clinical_complete_missed_by_legacy,76,1189,0.063919259882254,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/333"", ""DA_d2_heldout100/381"", ""DA_d2_heldout200b/687"", ""DA_d2_seq100/207"", ""DA_d2_seq100/214"", ""DA_d2_seq100/45"", ""DA_d2_seq100/90"", ""MCR_seq200b/292"", ""MCR_seq200b/310"", ""MCR_seq200b/368"", ""MCR_seq200b/388"", ""MCR_seq200b/438"", ""MCR_seq200b/451"", ""MCR_v1_seq100/16"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/8"", ""MCR_v2_seq100/162"", ""MCR_v2_seq100/184"", ""MCR_v2_seq100/211""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,compatible_partial_missed_by_legacy,320,1189,0.2691337258200168,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/397"", ""DA_d2_heldout100/409"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/459""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,concordant_noncompatible_manifestation_related,134,1189,0.11269974768713205,"[""DA_d2_heldout100/310"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/400"", ""DA_d2_heldout100/432"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/637"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/692"", ""DA_d2_heldout200b/693"", ""DA_d2_heldout200b/735"", ""DA_d2_seq100/114"", ""DA_d2_seq100/12"", ""DA_d2_seq100/120"", ""DA_d2_seq100/190"", ""MCR_seq200b/276"", ""MCR_seq200b/291"", ""MCR_seq200b/319"", ""MCR_seq200b/326"", ""MCR_seq200b/338""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,concordant_noncompatible_not_equivalent,138,1189,0.11606391925988226,"[""DA_d2_heldout100/356"", ""DA_d2_heldout100/364"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/513"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/731"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/173"", ""DA_d2_seq100/63"", ""DA_d2_seq100/76"", ""MCR_seq200b/298"", ""MCR_seq200b/312"", ""MCR_seq200b/323"", ""MCR_seq200b/352"", ""MCR_seq200b/357"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/393""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,concordant_noncompatible_scope_conflict,223,1189,0.18755256518082422,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/404"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/539"", ""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/567"", ""DA_d2_heldout200b/590"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/637"", ""DA_d2_heldout200b/638"", ""DA_d2_heldout200b/701""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,concordant_uncertain,10,1189,0.008410428931875526,"[""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/730""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,legacy_only_compatible_partial,165,1189,0.13877207737594618,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/524"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/592"", ""DA_d2_heldout200b/605"", ""DA_d2_heldout200b/608"", ""DA_d2_heldout200b/611""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,legacy_only_confirmed_complete,43,1189,0.03616484440706476,"[""DA_d2_heldout100/308"", ""DA_d2_heldout100/314"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/709"", ""DA_d2_seq100/103"", ""DA_d2_seq100/228"", ""MCR_seq200b/322"", ""MCR_seq200b/386"", ""MCR_seq200b/416"", ""MCR_v2_seq100/159"", ""MCR_v2_seq100/236""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7c,safe_exact_confirmed_complete,80,1189,0.0672834314550042,"[""DA_d2_heldout100/261"", ""DA_d2_heldout200b/638"", ""DA_d2_seq100/99"", ""MCR_seq200b/283"", ""MCR_seq200b/326"", ""MCR_seq200b/345"", ""MCR_seq200b/348"", ""MCR_seq200b/376"", ""MCR_seq200b/383"", ""MCR_seq200b/407"", ""MCR_seq200b/412"", ""MCR_seq200b/464"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/21"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/69"", ""MCR_v2_seq100/144"", ""MCR_v2_seq100/154"", ""MCR_v2_seq100/169"", ""MCR_v2_seq100/173""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,clinical_complete_missed_by_legacy,32,704,0.045454545454545456,"[""DA_d2_heldout100/314"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/186"", ""MCR_seq200b/251"", ""MCR_seq200b/301"", ""MCR_seq200b/442"", ""MCR_v1_seq100/122"", ""MCR_v1_seq100/67"", ""MCR_v1_seq100/73""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,compatible_partial_missed_by_legacy,155,704,0.22017045454545456,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/423"", ""DA_d2_heldout200b/459"", ""DA_d2_heldout200b/472"", ""DA_d2_heldout200b/473"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/496"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/535"", ""DA_d2_heldout200b/536"", ""DA_d2_heldout200b/563""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,concordant_noncompatible_manifestation_related,55,704,0.078125,"[""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/721"", ""DA_d2_heldout200b/760"", ""DA_d2_seq100/147"", ""DA_d2_seq100/22"", ""MCR_seq200b/334"", ""MCR_seq200b/409"", ""MCR_seq200b/443"", ""MCR_seq200b/445"", ""MCR_seq200b/452"", ""MCR_v1_seq100/11"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/28"", ""MCR_v1_seq100/29"", ""MCR_v1_seq100/5"", ""MCR_v1_seq100/93""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,concordant_noncompatible_not_equivalent,156,704,0.2215909090909091,"[""DA_d2_heldout100/312"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/355"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/559"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/596"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/707"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/117""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,concordant_noncompatible_scope_conflict,131,704,0.18607954545454544,"[""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/473"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/760""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,concordant_uncertain,10,704,0.014204545454545454,"[""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/703"", ""DA_d2_seq100/102"", ""MCR_v1_seq100/43"", ""MCR_v2_seq100/204""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,legacy_only_compatible_partial,74,704,0.10511363636363637,"[""DA_d2_heldout100/281"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/415"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/536"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/596"", ""DA_d2_heldout200b/613"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/678"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/766""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,legacy_only_confirmed_complete,15,704,0.02130681818181818,"[""DA_d2_heldout100/314"", ""DA_d2_heldout200b/653"", ""MCR_seq200b/294"", ""MCR_seq200b/339"", ""MCR_v1_seq100/11"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/169""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E8,safe_exact_confirmed_complete,76,704,0.10795454545454546,"[""DA_d2_heldout100/334"", ""DA_d2_heldout200b/486"", ""DA_d2_seq100/229"", ""DA_d2_seq100/87"", ""MCR_seq200b/263"", ""MCR_seq200b/283"", ""MCR_seq200b/309"", ""MCR_seq200b/326"", ""MCR_seq200b/334"", ""MCR_seq200b/336"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/383"", ""MCR_seq200b/441"", ""MCR_seq200b/458"", ""MCR_seq200b/470"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/50"", ""MCR_v1_seq100/69""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,clinical_complete_missed_by_legacy,67,1599,0.041901188242651655,"[""DA_d2_heldout100/257"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/687"", ""MCR_seq200b/251"", ""MCR_seq200b/285"", ""MCR_seq200b/292"", ""MCR_seq200b/295"", ""MCR_seq200b/296"", ""MCR_seq200b/312"", ""MCR_seq200b/332"", ""MCR_seq200b/340"", ""MCR_seq200b/368"", ""MCR_seq200b/383"", ""MCR_v1_seq100/122"", ""MCR_v1_seq100/16"", ""MCR_v1_seq100/56"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/133"", ""MCR_v2_seq100/162"", ""MCR_v2_seq100/184""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,compatible_partial_missed_by_legacy,364,1599,0.22764227642276422,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/423"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/434""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,concordant_noncompatible_manifestation_related,179,1599,0.11194496560350219,"[""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/400"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/496"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/666"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/686"", ""DA_d2_heldout200b/707"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/759"", ""DA_d2_heldout200b/760"", ""DA_d2_seq100/114"", ""DA_d2_seq100/147"", ""DA_d2_seq100/190"", ""DA_d2_seq100/21"", ""DA_d2_seq100/22""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,concordant_noncompatible_not_equivalent,314,1599,0.19637273295809882,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/355"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/372"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/465"", ""DA_d2_heldout200b/473"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/513""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,concordant_noncompatible_scope_conflict,279,1599,0.17448405253283303,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,concordant_uncertain,15,1599,0.009380863039399626,"[""DA_d2_heldout100/257"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/703"", ""DA_d2_seq100/102"", ""DA_d2_seq100/226"", ""MCR_seq200b/406"", ""MCR_seq200b/420"", ""MCR_seq200b/455""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,legacy_false_positive_manifestation_related,2,1599,0.0012507817385866166,"[""DA_d2_heldout100/284""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,legacy_false_positive_scope_conflict,1,1599,0.0006253908692933083,"[""DA_d2_heldout200b/489""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,legacy_only_compatible_partial,229,1599,0.1432145090681676,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/283"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/425"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/514"", ""DA_d2_heldout200b/523""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,legacy_only_confirmed_complete,17,1599,0.010631644777986242,"[""DA_d2_heldout100/314"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/653"", ""DA_d2_seq100/150"", ""MCR_seq200b/339"", ""MCR_seq200b/373""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E9,safe_exact_confirmed_complete,132,1599,0.0825515947467167,"[""DA_d2_heldout100/261"", ""DA_d2_heldout100/334"", ""DA_d2_seq100/229"", ""MCR_seq200b/252"", ""MCR_seq200b/260"", ""MCR_seq200b/263"", ""MCR_seq200b/283"", ""MCR_seq200b/298"", ""MCR_seq200b/309"", ""MCR_seq200b/317"", ""MCR_seq200b/326"", ""MCR_seq200b/334"", ""MCR_seq200b/336"", ""MCR_seq200b/340"", ""MCR_seq200b/344"", ""MCR_seq200b/345"", ""MCR_seq200b/406"", ""MCR_seq200b/407"", ""MCR_seq200b/412"", ""MCR_seq200b/441""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,clinical_complete_missed_by_legacy,11,733,0.015006821282401092,"[""MCR_seq200b/251"", ""MCR_seq200b/296"", ""MCR_seq200b/411"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/8""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,compatible_partial_missed_by_legacy,189,733,0.2578444747612551,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/397"", ""DA_d2_heldout100/404"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/437"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/459""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,concordant_noncompatible_manifestation_related,108,733,0.14733969986357434,"[""DA_d2_heldout100/273"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/596"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,concordant_noncompatible_not_equivalent,168,733,0.2291950886766712,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/391"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/596"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/719""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
