dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
mcr,mcr_v2,198,Rosette-forming glioneuronal tumor,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,48,5,Ependymoma,s2_miss,0,False,False,False,18,5,Ependymoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Ependymoma"", ""Medulloblastoma""]","[""Ependymoma"", ""Medulloblastoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,199,bismuth encephalopathy,,,s2_miss,0,False,False,False,49,5,Creutzfeldt-Jakob disease,s2_miss,0,False,False,False,19,5,Creutzfeldt-Jakob disease,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Autoimmune Encephalitis"", ""Anti-NMDA Receptor Encephalitis""]","[""Autoimmune Encephalitis"", ""Anti-NMDA Receptor Encephalitis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,200,Angiomyofibroblastoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,48,5,Canal of Nuck hernia,s2_miss,0,False,False,False,17,5,Canal of Nuck hernia,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Canal of Nuck hernia"", ""Lipoma or soft tissue tumor""]","[""Canal of Nuck hernia"", ""Lipoma or soft tissue tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,201,NeuromyelitisOptica,,,s2_miss,1,False,False,False,45,5,Neuromyelitis optica spectrum disorder,s2_miss,1,False,False,False,15,5,Neuromyelitis optica spectrum disorder,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Neuromyelitis optica spectrum disorder (NMOSD)"", ""Multiple sclerosis (MS)""]","[""Neuromyelitis optica spectrum disorder (NMOSD)"", ""Multiple sclerosis (MS)""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,202,Mantle cell lymphoma,,,s2_miss,0,False,False,False,54,5,Torus Palatinus,s2_miss,0,False,False,False,18,5,Torus Palatinus,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Adenoid Cystic Carcinoma (AdCC)"", ""Lipoma""]","[""Adenoid Cystic Carcinoma (AdCC)"", ""Lipoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,203,Epitheloid leiomyoma,,,s2_miss,0,False,False,False,47,5,Vulvar fibroma,s2_miss,0,False,False,False,15,5,Vulvar leiomyoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Vulvar malignancy"", ""Benign vulvar tumor""]","[""Vulvar malignancy"", ""Benign vulvar tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,204,genital tuberculosis,,,s2_miss,0,False,False,False,49,5,Tubo-ovarian abscess,s2_miss,0,False,False,False,17,5,Tubo-ovarian abscess,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Tubo-ovarian abscess"", ""Ruptured ovarian cyst""]","[""Tubo-ovarian abscess"", ""Ruptured ovarian cyst""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,205,Cysticercosis,base_win_recall,,s2_miss,0,False,False,False,52,5,Lipoid proteinosis,s2_miss,0,False,False,False,19,5,Multiple lipomas,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Cysticercosis"", ""Lipoma""]","[""Cysticercosis"", ""Lipoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,206,sparganosis,,,s2_miss,0,False,False,False,53,5,Fibroadenoma,s2_miss,0,False,False,False,18,5,Fibroadenoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Breast Cancer"", ""Benign Breast Lesion""]","[""Breast Cancer"", ""Benign Breast Lesion""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,207,renal cell carcinoma,,,s2_miss,0,False,False,False,53,5,Chronic inflammatory demyelinating polyneuropathy,s2_miss,0,False,False,False,18,5,Chronic inflammatory demyelinating polyneuropathy,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Chronic Inflammatory Demyelinating Polyneuropathy (CIDP)"", ""Multifocal Acquired Demyelinating Sensory and Motor Polyneuropathy (MADSAM)""]","[""Chronic Inflammatory Demyelinating Polyneuropathy (CIDP)"", ""Multifocal Acquired Demyelinating Sensory and Motor Polyneuropathy (MADSAM)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,208,Takotsubo syndrome,,,s2_miss,1,False,False,False,52,5,Takotsubo cardiomyopathy,s2_miss,1,False,False,False,19,5,Takotsubo cardiomyopathy,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Takotsubo syndrome"", ""Myocardial infarction with cardiogenic shock""]","[""Takotsubo syndrome"", ""Myocardial infarction with cardiogenic shock""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_v2,209,melanoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,46,5,Ewing sarcoma,s3_hit_s4_miss,0,True,True,False,15,5,Ewing sarcoma,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Ewing Sarcoma/Primitive Neuroectodermal Tumor (PNET)"", ""Desmoplastic Small Round Cell Tumor (DSRCT)""]","[""Ewing Sarcoma/Primitive Neuroectodermal Tumor (PNET)"", ""Desmoplastic Small Round Cell Tumor (DSRCT)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,210,Periapical actinomycosis,,,s2_miss,0,False,False,False,43,5,Odontogenic keratocyst,s2_miss,0,False,False,False,16,5,Odontogenic keratocyst,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Odontogenic Keratocyst"", ""Unicystic Ameloblastoma""]","[""Odontogenic Keratocyst"", ""Unicystic Ameloblastoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,211,Ewing sarcoma,base_win_rank,,s3_hit_s4_miss,0,True,True,False,49,5,Endometrial stromal sarcoma,s3_hit_s4_miss,0,True,True,False,17,5,High-grade endometrial stromal sarcoma,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Ewing Sarcoma/Primitive Neuroectodermal Tumor (PNET)"", ""Desmoplastic Small Round Cell Tumor (DSRCT)""]","[""Ewing Sarcoma/Primitive Neuroectodermal Tumor (PNET)"", ""Desmoplastic Small Round Cell Tumor (DSRCT)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,212,Neurofibromatosis type 2,base_win_recall,,s2_miss,0,False,False,False,49,5,Neurofibromatosis type 1,s2_miss,0,False,False,False,18,5,Neurofibromatosis type 1,1,supervisor_ok,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Neurofibromatosis Type 2"", ""Neurofibromatosis Type 1""]","[""Neurofibromatosis Type 2"", ""Neurofibromatosis Type 1""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,213,morbilliform drug eruption,,,s2_miss,0,False,False,False,47,5,Lichenoid drug eruption,s2_miss,0,False,False,False,19,5,Lichenoid drug eruption,1,supervisor_miss_but_scored_ok,True,False,2,3,3,0,draft_miss,False,False,False,True,False,"[""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS)"", ""Stevens-Johnson Syndrome (SJS)/Toxic Epidermal Necrolysis (TEN)""]","[""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS)"", ""Stevens-Johnson Syndrome (SJS)/Toxic Epidermal Necrolysis (TEN)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,214,Urticarial vasculitis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,48,5,Erythema annulare centrifugum,s3_hit_s4_miss,0,True,True,False,21,5,Erythema annulare centrifugum,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Pigmented Purpuric Eruption"", ""Erythema Multiforme""]","[""Pigmented Purpuric Eruption"", ""Erythema Multiforme""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_v2,215,ClearCellSarcoma,,,s2_miss,0,False,False,False,52,5,Dermatofibrosarcoma protuberans,s2_miss,0,False,False,False,13,5,Dermatofibrosarcoma protuberans,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Spindle Cell Melanoma"", ""Dermal Sarcoma""]","[""Spindle Cell Melanoma"", ""Dermal Sarcoma""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,217,Herpes simplex virus reactivation,,,s2_miss,0,False,False,False,50,5,Chronic Migraine,s2_miss,0,False,False,False,19,5,Hemicrania Continua,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Migraine with Aura"", ""Cluster Headache""]","[""Migraine with Aura"", ""Cluster Headache""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,218,Erdheim-Chester disease,,,ok,1,True,True,True,50,5,Erdheim-Chester disease,s2_miss,1,False,True,True,16,5,Erdheim-Chester disease,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Erdheim-Chester disease"", ""Paget disease""]","[""Erdheim-Chester disease"", ""Paget disease""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_v2,220,Kawasaki disease,,,ok,1,True,True,True,55,5,Kawasaki disease,ok,1,True,True,True,20,5,Kawasaki disease,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Kawasaki disease"", ""Multisystem inflammatory syndrome in children (MIS-C)""]","[""Kawasaki disease"", ""Multisystem inflammatory syndrome in children (MIS-C)""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_v2,221,giant cell-rich osteosarcoma,,,s2_miss,0,False,False,False,50,5,Non-Hodgkin lymphoma,s2_miss,0,False,False,False,17,5,Non-Hodgkin lymphoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Lymphoma"", ""Germ Cell Tumor""]","[""Lymphoma"", ""Germ Cell Tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,222,fibromatosis-like metaplastic carcinoma,,,s2_miss,0,False,False,False,51,5,Invasive ductal carcinoma,s3_hit_s4_miss,0,True,True,False,19,5,Invasive ductal carcinoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Breast Cancer"", ""Fat Necrosis of the Breast""]","[""Breast Cancer"", ""Fat Necrosis of the Breast""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,223,COVID-19-related coagulopathy,,,s2_miss,0,False,False,False,51,5,Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) infection,s2_miss,0,False,False,False,17,5,Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) infection,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Severe COVID-19 with acute respiratory distress syndrome (ARDS)"", ""COVID-19-associated coagulopathy with renal failure""]","[""Severe COVID-19 with acute respiratory distress syndrome (ARDS)"", ""COVID-19-associated coagulopathy with renal failure""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,224,mucosal melanoma,,,ok,1,True,True,True,47,5,Mucosal melanoma of the lip,s2_miss,0,False,False,False,20,5,Malignant Melanoma,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Oral Melanoma"", ""Labial Melanotic Macule""]","[""Oral Melanoma"", ""Labial Melanotic Macule""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,226,Glomus tumor,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,42,5,Tracheal carcinoid tumor,s2_hit_s3_drop,0,True,False,False,18,5,Tracheal carcinoid tumor,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Adenoid Cystic Carcinoma"", ""Recurrent Carcinoid Tumor""]","[""Adenoid Cystic Carcinoma"", ""Recurrent Carcinoid Tumor""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,227,pulmonary embolism,base_win_rank,,s3_hit_s4_miss,0,True,True,False,48,5,Myocardial infarction with normal coronary arteries,s3_hit_s4_miss,0,True,True,False,16,5,Takotsubo cardiomyopathy,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Acute Cor Pulmonale"", ""Myopericarditis""]","[""Acute Cor Pulmonale"", ""Myopericarditis""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_v2,229,Idiopathic retroperitoneal fibrosis,,,ok,1,True,True,True,46,5,Retroperitoneal fibrosis,ok,1,True,True,True,19,5,Retroperitoneal fibrosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Retroperitoneal fibrosis"", ""Malignant retroperitoneal tumor""]","[""Retroperitoneal fibrosis"", ""Malignant retroperitoneal tumor""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_v2,230,Mucormycosis,all_miss_but_recalled,,s2_miss,0,False,False,False,62,5,Acute Lymphoblastic Leukemia,s3_hit_s4_miss,0,True,True,False,22,5,Acute Lymphoblastic Leukemia,0,agents_miss,False,False,,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Invasive Aspergillosis"", ""Mucormycosis""]","[""Invasive Aspergillosis"", ""Mucormycosis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,231,urachal cyst,,,s2_miss,0,False,False,False,52,5,Intussusception,s2_miss,0,False,False,False,19,5,Intussusception,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Intussusception"", ""Mesenteric cyst""]","[""Intussusception"", ""Mesenteric cyst""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,232,eccrine chromhidrosis,,,s2_miss,0,False,False,False,52,5,Cholestasis,s2_miss,0,False,False,False,17,5,Porphyria cutanea tarda,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Primary Biliary Cirrhosis"", ""Pigmented Purpuric Eruptions""]","[""Primary Biliary Cirrhosis"", ""Pigmented Purpuric Eruptions""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,233,double-outlet right ventricle,,,s2_miss,1,False,False,False,42,5,Double Outlet Right Ventricle,s2_miss,1,False,False,False,15,5,Double Outlet Right Ventricle,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hypoplastic Left Heart Syndrome (HLHS)"", ""Tricuspid Atresia with Complex Congenital Heart Defects""]","[""Hypoplastic Left Heart Syndrome (HLHS)"", ""Tricuspid Atresia with Complex Congenital Heart Defects""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,234,SpindleCellHemangioma,,,s2_miss,0,False,False,False,48,5,Hemangioma of the bone,s2_miss,0,False,False,False,19,5,Hemangioma of the bone,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Aneurysmal Bone Cyst (ABC)"", ""Giant Cell Tumor""]","[""Aneurysmal Bone Cyst (ABC)"", ""Giant Cell Tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,235,Nonketotic hyperglycemia hemichorea,,,s2_miss,0,False,False,False,48,5,Diabetic striatal disease,s2_miss,0,False,False,False,20,5,Diabetic Striatopathy,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Diabetic Chorea"", ""Hemichorea-Hemiballismus""]","[""Diabetic Chorea"", ""Hemichorea-Hemiballismus""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,236,Eosinophilic mastitis,,,ok,1,True,True,True,46,5,Eosinophilic mastitis,ok,1,True,True,True,17,5,Eosinophilic mastitis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Eosinophilic Mastitis"", ""Idiopathic Granulomatous Mastitis""]","[""Eosinophilic Mastitis"", ""Idiopathic Granulomatous Mastitis""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_v2,237,Peripheral odontoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,43,5,Maxillary exostosis,s2_miss,0,False,False,False,16,5,Maxillary exostosis,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Maxillary Exostosis"", ""Dens Evaginatus""]","[""Maxillary Exostosis"", ""Dens Evaginatus""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,240,IgG4-related disease,,,s2_miss,0,False,False,False,50,5,Lymphoma,s2_miss,0,False,False,False,16,5,Lymphoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Myositis with lymphoid hyperplasia"", ""Malignancy of the left maxilla""]","[""Myositis with lymphoid hyperplasia"", ""Malignancy of the left maxilla""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,241,Perianal mucinous adenocarcinoma,,,ok,1,True,True,True,43,5,Mucinous adenocarcinoma,s2_miss,1,False,False,False,18,5,Mucinous adenocarcinoma of the anus,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Mucinous Adenocarcinoma of the Anus"", ""Anorectal Cancer with Lymph Node Involvement""]","[""Mucinous Adenocarcinoma of the Anus"", ""Anorectal Cancer with Lymph Node Involvement""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_v2,242,Intraventricular hemorrhage,,,s2_miss,0,False,False,False,48,5,Congenital Cytomegalovirus Infection,s2_miss,0,False,False,False,18,5,Congenital Cytomegalovirus Infection,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Congenital Fetal Ventriculomegaly"", ""Obstructive Hydrocephalus""]","[""Congenital Fetal Ventriculomegaly"", ""Obstructive Hydrocephalus""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,243,spermatocytic seminoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,50,5,Mixed germ cell tumor,s3_hit_s4_miss,0,True,True,False,17,5,Non-seminomatous germ cell tumor,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Mixed Germ Cell Tumor"", ""Non-Seminomatous Germ Cell Tumor""]","[""Mixed Germ Cell Tumor"", ""Non-Seminomatous Germ Cell Tumor""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_v2,244,Hydranencephaly,,,s2_miss,0,False,False,False,48,5,Walker-Warburg syndrome,s2_miss,0,False,False,False,17,5,Muscle-eye-brain disease,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Cerebro-Oculo-Facio-Skeletal (COFS) Syndrome"", ""Primary Microcephaly-10 (MCPH10)""]","[""Cerebro-Oculo-Facio-Skeletal (COFS) Syndrome"", ""Primary Microcephaly-10 (MCPH10)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,245,ovarian cyst adenofibroma,all_miss_but_recalled,,s2_miss,0,False,False,False,47,5,Mesenteric cyst,s2_miss,0,False,False,False,16,5,Mucinous cystadenoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Mesenteric Cyst"", ""Ovarian Cyst""]","[""Mesenteric Cyst"", ""Ovarian Cyst""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_v2,246,Liponeurocytoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,52,5,Pilocytic astrocytoma,s2_hit_s3_drop,0,True,False,False,15,5,Pilocytic astrocytoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Hemangioblastoma"", ""Pilocytic Astrocytoma""]","[""Hemangioblastoma"", ""Pilocytic Astrocytoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_v2,247,Diffuse large B-cell lymphoma of the central nervous system,,,s2_miss,0,False,False,False,48,5,Brain Metastasis from Breast Cancer,s2_miss,0,False,False,False,16,5,Brain Metastasis from Breast Cancer,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Brain Metastasis from Breast Cancer"", ""Primary Brain Tumor""]","[""Brain Metastasis from Breast Cancer"", ""Primary Brain Tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,249,Organizing pneumonia,base_win_recall,,s2_miss,0,False,False,False,54,5,Pneumocystis jirovecii pneumonia,s2_miss,0,False,False,False,21,5,Pneumocystis jirovecii pneumonia,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Bronchiolitis Obliterans Organizing Pneumonia (BOOP)"", ""Pneumocystis jirovecii Pneumonia (PCP)""]","[""Bronchiolitis Obliterans Organizing Pneumonia (BOOP)"", ""Pneumocystis jirovecii Pneumonia (PCP)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,250,Toxocariasis,base_win_recall,,s2_miss,0,False,False,False,51,5,Eosinophilic pericarditis,s2_miss,0,False,False,False,16,5,Eosinophilic pericarditis,1,supervisor_miss_but_scored_ok,False,False,,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Loeffler syndrome"", ""Toxocariasis""]","[""Loeffler syndrome"", ""Toxocariasis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,251,twin anemia polycythemia sequence,,,s2_hit_s3_drop,1,True,False,False,51,5,Twin anemia-polycythemia sequence,s2_miss,1,False,False,False,20,5,Twin anemia-polycythemia sequence,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Twin Anemia-Polycythemia Sequence (TAPS)"", ""Selective Intrauterine Growth Restriction (sIUGR)""]","[""Twin Anemia-Polycythemia Sequence (TAPS)"", ""Selective Intrauterine Growth Restriction (sIUGR)""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,252,Visceral leishmaniasis,,,ok,1,True,True,True,57,5,Visceral Leishmaniasis,ok,1,True,True,True,18,5,Visceral Leishmaniasis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Visceral Leishmaniasis"", ""Lymphoma or Histiocytosis""]","[""Visceral Leishmaniasis"", ""Lymphoma or Histiocytosis""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,254,Intimal sarcoma of the pulmonary artery,,,s2_miss,0,False,False,False,52,5,Chronic Thromboembolic Pulmonary Hypertension,s2_miss,0,False,False,False,15,5,Chronic Thromboembolic Pulmonary Hypertension,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Pulmonary Embolism"", ""Pulmonary Artery Sarcoma""]","[""Pulmonary Embolism"", ""Pulmonary Artery Sarcoma""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,257,collar button abscess,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,48,5,Pyogenic flexor tenosynovitis,s3_hit_s4_miss,0,True,True,False,18,5,Pyogenic flexor tenosynovitis,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Pyogenic Flexor Tenosynovitis"", ""Hand Deep Space Infection""]","[""Pyogenic Flexor Tenosynovitis"", ""Hand Deep Space Infection""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,258,Tuberculous hemorrhagic meningoencephalitis,,,s2_miss,0,False,False,False,53,5,Miliary tuberculosis,s2_miss,0,False,False,False,19,5,Miliary tuberculosis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Tuberculosis"", ""Histoplasmosis""]","[""Tuberculosis"", ""Histoplasmosis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,259,Klippel-Trenaunay syndrome,,,ok,1,True,True,True,46,5,Klippel-Trenaunay syndrome,s2_miss,0,False,False,False,14,5,Klippel-Trenaunay-Weber syndrome,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Klippel-Trenaunay syndrome"", ""Parkes-Weber syndrome""]","[""Klippel-Trenaunay syndrome"", ""Parkes-Weber syndrome""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,260,syphilitic aortitis,e7_win_recall,,ok,1,True,True,True,51,5,Syphilitic aortitis,ok,1,True,True,True,19,5,Syphilitic aortitis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Infectious Aortitis"", ""Aortic Valve Disease""]","[""Infectious Aortitis"", ""Aortic Valve Disease""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,261,Granulomatous pneumonitis,,,s2_miss,0,False,False,False,49,5,Etanercept-induced interstitial lung disease,s2_miss,0,False,False,False,18,5,Etanercept-induced interstitial lung disease,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Etanercept-induced interstitial lung disease"", ""Interstitial lung disease associated with seronegative spondyloarthropathy""]","[""Etanercept-induced interstitial lung disease"", ""Interstitial lung disease associated with seronegative spondyloarthropathy""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,262,Schwannoma,,,s2_miss,0,False,False,False,46,5,Mucinous Cystic Neoplasm,s2_miss,0,False,False,False,16,5,Mucinous Cystic Neoplasm,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Mucinous Cystic Neoplasm (MCN)"", ""Intraductal Papillary Mucinous Neoplasm (IPMN)""]","[""Mucinous Cystic Neoplasm (MCN)"", ""Intraductal Papillary Mucinous Neoplasm (IPMN)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,263,sarcoidosis,,,ok,1,True,True,True,50,5,Sarcoidosis,ok,1,True,True,True,17,5,Sarcoidosis,1,supervisor_ok,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Multiple Myeloma"", ""Sarcoidosis""]","[""Multiple Myeloma"", ""Sarcoidosis""]",1,gen_ok,False,True,4,12,na,,,,,,,,
