dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_win_vs_base,base_win_vs_e7,exclusive_arm,vig_chars,vig_words,vig_sents,vig_lab_hits,vig_diff_hits,vig_lab_dens,vig_diff_dens,gold_chars,gold_words,gold_has_eponym,gold_has_subtype,gold_has_paren,gold_comma_parts,n_options,gold_in_options,max_opt_gold_overlap,n_opts_near_gold,e7_s2_n,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_fail_mode,v0_s2_n,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_fail_mode,e7_s2_gold_rank,e7_mapper_rescue,B06_recall,B06_fail_mode,B07_recall,B07_fail_mode,B01_recall,B01_fail_mode,e7_s3_n,e7_s3_near_gold_n
mcr,mcr_200b,309,Graves disease,,,1,1,0,1,0,,0,0,,2084,318,24,1,4,0.3144654088050315,1.257861635220126,14,2,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,310,ExtraskeletalMyxoidChondrosarcoma,,,0,0,0,1,1,,0,1,B07,1696,253,18,1,4,0.3952569169960474,1.5810276679841897,33,1,False,False,False,1,0,,,,47.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,2,False,0,recall_miss,0,recall_miss,1,cand_ok,5,0
mcr,mcr_200b,311,Pulmonary syphilis,,,0,0,0,0,0,,0,0,,2311,330,28,6,3,1.8181818181818181,0.9090909090909091,18,2,False,False,False,1,0,,,,54.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,312,Hepatic cystadenoma,,,0,0,0,1,0,,0,1,B07,1908,274,20,3,3,1.094890510948905,1.094890510948905,19,2,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,313,Syphilis,,,1,1,1,1,1,,0,0,,1887,295,23,1,4,0.3389830508474576,1.3559322033898304,8,1,False,False,False,1,0,,,,52.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,314,invasive fungal rhinosinusitis,,,0,0,0,0,1,,0,0,,2539,353,22,3,3,0.84985835694051,0.84985835694051,30,3,False,False,False,1,0,,,,54.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,315,Large cell neuroendocrine carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2195,311,25,2,4,0.6430868167202572,1.2861736334405145,35,4,False,False,False,1,0,,,,55.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,20,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,316,Cerebrospinal fluid hypovolemia syndrome,,,0,0,0,0,0,,0,0,,1441,211,18,1,2,0.47393364928909953,0.9478672985781991,40,4,False,False,False,1,0,,,,44.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,317,Cryptococcal meningitis,,,1,1,1,1,1,,0,0,,1488,217,20,3,0,1.3824884792626728,0.0,23,2,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,318,Multiple endocrine neoplasia type 2A,,,1,1,1,1,1,,0,0,,1879,272,22,2,3,0.7352941176470588,1.1029411764705883,36,5,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,3,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,319,Osteosarcoma,,,0,0,0,0,0,,0,0,,1796,262,25,3,0,1.1450381679389312,0.0,12,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,320,May-Thurner syndrome,,,1,1,0,1,1,,0,0,,2042,300,24,6,1,2.0,0.33333333333333337,20,3,True,False,False,1,0,,,,51.0,1,1,1,s4_ok,24.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,321,Myofibromatosis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1817,246,22,0,1,0.0,0.40650406504065045,15,1,False,False,False,1,0,,,,53.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,322,Factitious disorder,base_win_recall,,0,1,1,1,1,,0,1,,2694,378,27,1,2,0.26455026455026454,0.5291005291005291,19,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,20.0,1,1,1,s4_ok,,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,323,diffuse large B-cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1714,268,17,7,2,2.6119402985074625,0.7462686567164178,29,5,False,False,False,1,0,,,,53.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,4,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,324,COVID-19-associated acute and transient psychotic disorder,,,1,1,1,1,0,,0,0,,2060,308,27,5,2,1.6233766233766231,0.6493506493506493,58,8,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,326,Brucellosis,,,0,1,0,0,1,,0,0,v0,1965,289,25,1,2,0.34602076124567477,0.6920415224913495,11,1,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,17.0,1,1,1,s4_ok,3,False,0,recall_miss,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,327,dermatofibrosarcoma protuberans,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2144,320,27,5,5,1.5625,1.5625,31,2,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,5,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,328,Necrotizing fasciitis,,,1,0,1,1,1,,0,0,,1528,226,19,6,2,2.6548672566371683,0.8849557522123894,21,2,False,False,False,1,0,,,,51.0,1,1,1,s4_ok,18.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,329,urachal cyst,base_win_rank,,0,1,1,0,0,,0,1,,2490,354,26,3,5,0.847457627118644,1.4124293785310735,12,2,False,False,False,1,0,,,,54.0,1,1,0,rank_miss_s4,18.0,1,1,1,s4_ok,12,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,330,Squamous cell carcinoma,,,0,0,0,0,0,,0,0,,2654,383,32,4,5,1.0443864229765014,1.3054830287206265,23,3,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,331,tumoral calcinosis,,,0,0,0,0,0,,0,0,,1587,244,23,2,2,0.819672131147541,0.819672131147541,18,2,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,14.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,332,cesarean scar ectopic pregnancy,,,1,1,1,1,1,,0,0,,1999,297,28,3,0,1.0101010101010102,0.0,31,4,False,False,False,1,0,,,,46.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,0,recall_miss,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,333,Pilomatrixoma,,,0,0,0,0,0,,0,0,,1572,214,17,0,7,0.0,3.2710280373831773,13,1,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,334,Posterior reversible encephalopathy syndrome,,,1,1,1,1,1,,0,0,,1676,243,26,4,4,1.646090534979424,1.646090534979424,44,4,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,335,Drug-induced lupus,,,1,1,0,1,0,,0,0,,1737,233,23,3,0,1.2875536480686696,0.0,18,3,False,False,False,1,0,,,,51.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,15,False,0,recall_miss,1,cand_ok,0,recall_miss,5,1
mcr,mcr_200b,336,Subacute thyroiditis,,,1,1,1,1,1,,0,0,,2076,313,34,4,1,1.2779552715654952,0.3194888178913738,20,2,False,False,False,1,0,,,,54.0,1,1,1,s4_ok,21.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,337,Tubo-ovarian complex torsion,,,0,0,0,0,0,,0,0,,2101,331,26,4,4,1.2084592145015105,1.2084592145015105,28,4,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,338,filariasis,,,0,0,0,0,0,,0,0,,1851,273,19,1,1,0.3663003663003663,0.3663003663003663,10,1,False,False,False,1,0,,,,53.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,339,lingual thyroid gland,,,1,1,1,1,1,,0,0,,1673,248,17,8,3,3.225806451612903,1.2096774193548387,21,3,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,340,retropharyngeal calcific tendinitis,,,1,1,1,1,1,,0,0,,1299,190,20,4,3,2.1052631578947367,1.5789473684210527,35,3,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,0,recall_miss,5,0
mcr,mcr_200b,341,acute motor axonal neuropathy,,,0,0,0,0,0,,0,0,,1533,230,22,3,0,1.3043478260869565,0.0,29,4,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,342,Brown bowel syndrome,,,0,0,0,0,0,,0,0,,1370,197,25,2,4,1.015228426395939,2.030456852791878,20,3,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,343,CardiacSarcoidosis,,,0,0,0,0,0,,0,0,,1734,248,22,2,3,0.8064516129032258,1.2096774193548387,18,1,False,False,False,1,0,,,,52.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,344,sarcoidosis,base_win_rank,,0,1,1,1,1,,0,1,,1332,185,16,2,9,1.0810810810810811,4.864864864864865,11,1,False,False,False,1,0,,,,50.0,1,1,0,rank_miss_s4,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,345,Hereditary hypophosphatemic rickets with hypercalciuria,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1708,254,22,4,0,1.574803149606299,0.0,55,5,False,True,False,1,0,,,,49.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,4,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,346,myxoinflammatory fibroblastic sarcoma,e7_win_recall,,1,1,0,0,0,,1,0,,1327,195,22,0,0,0.0,0.0,37,3,False,False,False,1,0,,,,44.0,1,1,1,s4_ok,15.0,1,1,1,s4_ok,17,False,0,recall_miss,0,recall_miss,0,recall_miss,5,2
mcr,mcr_200b,347,sellar cavernous hemangioma,,,0,0,0,0,0,,0,0,,1941,273,19,2,3,0.7326007326007326,1.098901098901099,27,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,348,complex odontoma,,,1,1,1,1,0,,0,0,,1445,201,15,1,7,0.4975124378109453,3.482587064676617,16,2,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,0,recall_miss,5,1
mcr,mcr_200b,349,phaeohyphomycosis,,,0,0,0,0,0,,0,0,,958,152,15,0,2,0.0,1.3157894736842104,17,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,352,mucoepidermoid carcinoma,,,0,0,0,0,0,,0,0,,1587,238,22,4,6,1.680672268907563,2.5210084033613445,24,2,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,353,squamous cell carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1475,223,22,7,1,3.1390134529147984,0.4484304932735426,23,3,False,False,False,1,0,,,,50.0,1,0,0,prune_miss_s3,19.0,1,0,0,prune_miss_s3,5,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,354,Posterior Nutcracker Syndrome,,,0,0,0,0,0,,0,0,,1240,183,18,2,2,1.092896174863388,1.092896174863388,29,3,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,355,Dedifferentiated chondrosarcoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2376,334,26,4,3,1.1976047904191618,0.8982035928143712,31,2,False,False,False,1,0,,,,46.0,1,1,0,rank_miss_s4,20.0,1,1,0,rank_miss_s4,2,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,356,Synovial sarcoma,,,0,0,0,0,0,,0,0,,1259,185,17,5,3,2.7027027027027026,1.6216216216216217,16,2,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,1,cand_ok,5,0
mcr,mcr_200b,357,melanocytoma,,,0,0,0,0,0,,0,0,,1442,199,21,3,0,1.507537688442211,0.0,12,1,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,358,Foreign body granuloma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2270,311,23,3,6,0.964630225080386,1.929260450160772,22,3,False,False,False,1,0,,,,51.0,1,0,0,prune_miss_s3,20.0,0,0,0,recall_miss_s2,40,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,359,basal cell carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1517,217,20,1,2,0.4608294930875576,0.9216589861751152,20,3,False,False,False,1,0,,,,46.0,1,0,0,prune_miss_s3,16.0,1,0,0,prune_miss_s3,13,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,361,Anaplastic thyroid carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2204,314,21,6,1,1.910828025477707,0.3184713375796179,28,3,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,18.0,0,0,0,recall_miss_s2,12,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,362,Cryptococcal osteomyelitis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1466,205,16,3,1,1.4634146341463417,0.4878048780487805,26,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,363,Symmetrical peripheral gangrene,,,0,0,0,0,0,,0,0,,1767,261,25,3,0,1.1494252873563218,0.0,31,3,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,364,acute interstitial nephritis,base_win_rank,,0,0,1,0,0,,0,1,B06,1521,213,31,6,2,2.8169014084507045,0.9389671361502347,28,3,False,False,False,1,0,,,,47.0,1,1,0,rank_miss_s4,18.0,1,0,0,prune_miss_s3,13,False,1,cand_ok,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,365,thyroglossal duct cyst,e7_win_recall,,1,1,0,0,0,,1,0,,1964,298,27,2,6,0.6711409395973155,2.013422818791946,22,3,False,False,False,1,0,,,,45.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,367,Cicatricial conjunctivitis,base_win_recall,,0,0,1,1,0,,0,1,,2504,362,36,0,0,0.0,0.0,26,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,21.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,0,recall_miss,5,0
mcr,mcr_200b,368,LeukemiaCutis,,,0,0,0,0,0,,0,0,,1429,208,20,2,3,0.9615384615384616,1.4423076923076923,13,1,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,369,Bilateral adrenal hemorrhage,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1558,226,18,3,0,1.3274336283185841,0.0,28,3,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,0,recall_miss,5,1
mcr,mcr_200b,370,osteochondroma,,,1,1,1,1,1,,0,0,,1160,180,17,1,8,0.5555555555555556,4.444444444444445,14,1,False,False,False,1,0,,,,54.0,1,1,1,s4_ok,15.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,371,Brucellosis,,,0,0,0,0,0,,0,0,,1433,206,18,4,3,1.9417475728155338,1.4563106796116505,11,1,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,372,Sporotrichosis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1194,173,17,0,5,0.0,2.8901734104046244,14,1,False,False,False,1,0,,,,50.0,1,0,0,prune_miss_s3,18.0,0,0,0,recall_miss_s2,15,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,373,amyloidosis,,,1,1,1,0,0,,0,0,,1545,212,16,0,2,0.0,0.9433962264150944,11,1,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,3,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,374,cryptogenic organizing pneumonia,e7_win_recall,,1,1,0,0,0,,1,0,,1283,190,21,5,2,2.631578947368421,1.0526315789473684,32,3,False,False,False,1,0,,,,53.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,15,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,375,gliomatosis cerebri,,,0,0,0,0,0,,0,0,,1694,229,19,3,3,1.3100436681222707,1.3100436681222707,19,2,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,376,Sacrococcygeal teratoma,,,1,1,1,1,1,,0,0,,2219,334,30,4,1,1.1976047904191618,0.29940119760479045,23,2,False,False,False,1,0,,,,43.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,377,hemorrhagic synovial cyst,,,0,0,0,0,0,,0,0,,1760,261,18,0,1,0.0,0.38314176245210724,25,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,378,Visual conversion disorder,,,1,1,1,1,1,,0,0,,1752,255,18,0,4,0.0,1.5686274509803921,26,3,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,11,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,379,Hemangiopericytoma,,,0,0,0,0,0,,0,0,,1527,226,22,3,7,1.3274336283185841,3.0973451327433628,18,1,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,381,lipoma,base_win_rank,,0,0,1,1,1,,0,1,,1452,204,20,1,0,0.49019607843137253,0.0,6,1,False,False,False,1,0,,,,48.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,382,Brown-McLean syndrome,,,0,0,0,0,0,,0,0,,1699,254,20,0,5,0.0,1.968503937007874,21,3,False,False,False,1,0,,,,47.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,383,Idiopathic granulomatous mastitis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1528,229,23,1,5,0.43668122270742354,2.1834061135371177,33,3,False,False,False,1,0,,,,49.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,3,False,0,recall_miss,1,cand_ok,0,recall_miss,5,3
mcr,mcr_200b,384,juvenile ossifying fibroma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2612,373,28,5,4,1.3404825737265416,1.0723860589812333,26,3,False,False,False,1,0,,,,48.0,1,1,0,rank_miss_s4,19.0,0,0,0,recall_miss_s2,3,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,385,olaparib-induced purpuric drug eruption,,,0,0,0,0,0,,0,0,,1028,150,18,2,0,1.3333333333333335,0.0,39,5,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,386,chondrosarcoma,,,1,1,0,1,1,,0,0,,1280,179,19,4,0,2.2346368715083798,0.0,14,1,False,False,False,1,0,,,,50.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,387,Langerhans cell histiocytosis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1819,263,22,3,0,1.1406844106463878,0.0,29,3,False,False,False,1,0,,,,50.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,2,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,388,ClearCellMeningioma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1431,210,17,4,3,1.9047619047619049,1.4285714285714286,19,1,False,False,False,1,0,,,,50.0,1,1,0,rank_miss_s4,20.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,0,recall_miss,5,0
mcr,mcr_200b,389,Fusarium pneumonia,,,0,0,0,0,0,,0,0,,2491,329,29,5,6,1.5197568389057752,1.82370820668693,18,2,False,False,False,1,0,,,,52.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,390,Intraductal carcinoma,,,0,0,0,0,0,,0,0,,1623,229,17,2,4,0.8733624454148471,1.7467248908296942,21,2,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,391,foreign body granuloma,,,0,0,0,0,0,,0,0,,1637,240,18,1,5,0.4166666666666667,2.083333333333333,22,3,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,392,Pial arteriovenous fistula,,,0,0,0,0,0,,0,0,,1241,183,18,3,3,1.639344262295082,1.639344262295082,26,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,393,mucormycosis,all_miss_but_recalled,,0,0,0,0,1,,0,0,,1817,255,23,1,6,0.39215686274509803,2.3529411764705883,12,1,False,False,False,1,0,,,,53.0,1,0,0,prune_miss_s3,20.0,0,0,0,recall_miss_s2,30,False,0,recall_miss,0,recall_miss,1,cand_ok,5,0
mcr,mcr_200b,394,Isolated ACTH deficiency,,,0,0,0,0,0,,0,0,,2230,331,29,6,2,1.812688821752266,0.6042296072507553,24,3,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,395,Kummell disease,base_win_rank,,0,1,1,0,0,,0,1,,1417,214,20,2,0,0.9345794392523363,0.0,15,2,False,False,False,1,0,,,,49.0,1,1,0,rank_miss_s4,19.0,1,1,1,s4_ok,6,False,1,cand_ok,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,396,rheumatoid arthritis,,,1,1,1,1,1,,0,0,,2768,418,26,4,2,0.9569377990430622,0.4784688995215311,20,2,False,False,False,1,0,,,,50.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,397,Cancer associated microangiopathic hemolytic anemia,e7_win_recall,,1,0,0,0,1,,1,0,e7,1550,241,29,2,1,0.8298755186721992,0.4149377593360996,51,5,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,17.0,0,0,0,recall_miss_s2,16,False,0,recall_miss,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,399,FournierGangrene,,,0,0,0,0,0,,0,0,,1001,144,17,0,0,0.0,0.0,16,1,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,401,Chronic invasive fungal rhinosinusitis,,,0,0,1,0,0,,0,1,B06,2362,320,22,7,1,2.1875,0.3125,38,4,False,False,False,1,0,,,,55.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,402,Primary pleuropulmonary synovial sarcoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1614,229,17,4,7,1.7467248908296942,3.056768558951965,40,4,False,False,False,1,0,,,,49.0,1,0,0,prune_miss_s3,20.0,1,0,0,prune_miss_s3,11,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
