experiment_id,arm_id,scope,intention_n,served_n,unserved_n,served_rate,clinical_relation_counts_served,safe_exact_n_ita,safe_exact_rate_ita,safe_exact_n_served,safe_exact_rate_served,legacy_chain_n_ita,legacy_chain_rate_ita,legacy_chain_n_served,legacy_chain_rate_served,clinical_complete_n_ita,clinical_complete_rate_ita,clinical_complete_n_served,clinical_complete_rate_served,compatible_partial_n_ita,compatible_partial_rate_ita,compatible_partial_n_served,compatible_partial_rate_served,complete_or_compatible_partial_n_ita,complete_or_compatible_partial_rate_ita,complete_or_compatible_partial_n_served,complete_or_compatible_partial_rate_served,task_evaluable_n_ita,task_evaluable_n_served,task_coverage_ita,task_coverage_served,task_n_ita,task_rate_ita,task_rate_observed,task_n_served,task_rate_served,task_rate_served_observed
E6,flat_facts,MCR,150,131,19,0.8733333333333333,"{""complete_equivalent"": 36, ""conflicting_subtype_or_scope"": 38, ""manifestation_or_related"": 2, ""not_equivalent"": 36, ""partial_parent_or_component"": 13, ""uncertain"": 6}",3,0.02,3,0.022900763358778626,35,0.23333333333333334,35,0.26717557251908397,36,0.24,36,0.2748091603053435,13,0.08666666666666667,13,0.09923664122137404,49,0.32666666666666666,49,0.37404580152671757,80,61,0.5333333333333333,0.46564885496183206,10,,0.125,10,,0.16393442622950818
E6,raw_vignette,ALL,300,293,7,0.9766666666666667,"{""complete_equivalent"": 83, ""conflicting_subtype_or_scope"": 78, ""manifestation_or_related"": 2, ""not_equivalent"": 39, ""partial_parent_or_component"": 80, ""uncertain"": 11}",4,0.013333333333333334,4,0.013651877133105802,50,0.16666666666666666,50,0.17064846416382254,83,0.27666666666666667,83,0.2832764505119454,80,0.26666666666666666,80,0.27303754266211605,163,0.5433333333333333,163,0.5563139931740614,152,145,0.5066666666666667,0.4948805460750853,47,,0.3092105263157895,47,,0.32413793103448274
E6,raw_vignette,DA,150,148,2,0.9866666666666667,"{""complete_equivalent"": 39, ""conflicting_subtype_or_scope"": 39, ""manifestation_or_related"": 1, ""not_equivalent"": 4, ""partial_parent_or_component"": 61, ""uncertain"": 4}",1,0.006666666666666667,1,0.006756756756756757,8,0.05333333333333334,8,0.05405405405405406,39,0.26,39,0.2635135135135135,61,0.4066666666666667,61,0.41216216216216217,100,0.6666666666666666,100,0.6756756756756757,71,69,0.47333333333333333,0.46621621621621623,30,,0.4225352112676056,30,,0.43478260869565216
E6,raw_vignette,MCR,150,145,5,0.9666666666666667,"{""complete_equivalent"": 44, ""conflicting_subtype_or_scope"": 39, ""manifestation_or_related"": 1, ""not_equivalent"": 35, ""partial_parent_or_component"": 19, ""uncertain"": 7}",3,0.02,3,0.020689655172413793,42,0.28,42,0.2896551724137931,44,0.29333333333333333,44,0.30344827586206896,19,0.12666666666666668,19,0.1310344827586207,63,0.42,63,0.43448275862068964,81,76,0.54,0.5241379310344828,17,,0.20987654320987653,17,,0.2236842105263158
E6,typed_event_graph,ALL,300,256,44,0.8533333333333334,"{""complete_equivalent"": 52, ""conflicting_subtype_or_scope"": 82, ""manifestation_or_related"": 7, ""not_equivalent"": 44, ""partial_parent_or_component"": 64, ""uncertain"": 7}",3,0.01,3,0.01171875,39,0.13,39,0.15234375,52,0.17333333333333334,52,0.203125,64,0.21333333333333335,64,0.25,116,0.38666666666666666,116,0.453125,190,146,0.6333333333333333,0.5703125,44,,0.23157894736842105,44,,0.3013698630136986
E6,typed_event_graph,DA,150,124,26,0.8266666666666667,"{""complete_equivalent"": 17, ""conflicting_subtype_or_scope"": 51, ""manifestation_or_related"": 2, ""not_equivalent"": 3, ""partial_parent_or_component"": 50, ""uncertain"": 1}",0,0.0,0,0.0,5,0.03333333333333333,5,0.04032258064516129,17,0.11333333333333333,17,0.13709677419354838,50,0.3333333333333333,50,0.4032258064516129,67,0.44666666666666666,67,0.5403225806451613,102,76,0.68,0.6129032258064516,31,,0.30392156862745096,31,,0.40789473684210525
E6,typed_event_graph,MCR,150,132,18,0.88,"{""complete_equivalent"": 35, ""conflicting_subtype_or_scope"": 31, ""manifestation_or_related"": 5, ""not_equivalent"": 41, ""partial_parent_or_component"": 14, ""uncertain"": 6}",3,0.02,3,0.022727272727272728,34,0.22666666666666666,34,0.25757575757575757,35,0.23333333333333334,35,0.26515151515151514,14,0.09333333333333334,14,0.10606060606060606,49,0.32666666666666666,49,0.3712121212121212,88,70,0.5866666666666667,0.5303030303030303,13,,0.14772727272727273,13,,0.18571428571428572
E6x,flat_facts_padded,ALL,300,255,45,0.85,"{""complete_equivalent"": 58, ""conflicting_subtype_or_scope"": 84, ""manifestation_or_related"": 4, ""not_equivalent"": 41, ""partial_parent_or_component"": 61, ""uncertain"": 7}",3,0.01,3,0.011764705882352941,37,0.12333333333333334,37,0.1450980392156863,58,0.19333333333333333,58,0.22745098039215686,61,0.20333333333333334,61,0.23921568627450981,119,0.39666666666666667,119,0.4666666666666667,180,135,0.6,0.5294117647058824,41,,0.22777777777777777,41,,0.3037037037037037
E6x,flat_facts_padded,DA,150,124,26,0.8266666666666667,"{""complete_equivalent"": 22, ""conflicting_subtype_or_scope"": 46, ""manifestation_or_related"": 2, ""not_equivalent"": 5, ""partial_parent_or_component"": 48, ""uncertain"": 1}",0,0.0,0,0.0,2,0.013333333333333334,2,0.016129032258064516,22,0.14666666666666667,22,0.1774193548387097,48,0.32,48,0.3870967741935484,70,0.4666666666666667,70,0.5645161290322581,100,74,0.6666666666666666,0.5967741935483871,31,,0.31,31,,0.4189189189189189
E6x,flat_facts_padded,MCR,150,131,19,0.8733333333333333,"{""complete_equivalent"": 36, ""conflicting_subtype_or_scope"": 38, ""manifestation_or_related"": 2, ""not_equivalent"": 36, ""partial_parent_or_component"": 13, ""uncertain"": 6}",3,0.02,3,0.022900763358778626,35,0.23333333333333334,35,0.26717557251908397,36,0.24,36,0.2748091603053435,13,0.08666666666666667,13,0.09923664122137404,49,0.32666666666666666,49,0.37404580152671757,80,61,0.5333333333333333,0.46564885496183206,10,,0.125,10,,0.16393442622950818
E6x,flat_facts_unpadded,ALL,300,258,42,0.86,"{""complete_equivalent"": 62, ""conflicting_subtype_or_scope"": 83, ""manifestation_or_related"": 6, ""not_equivalent"": 44, ""partial_parent_or_component"": 55, ""uncertain"": 8}",2,0.006666666666666667,2,0.007751937984496124,41,0.13666666666666666,41,0.15891472868217055,62,0.20666666666666667,62,0.24031007751937986,55,0.18333333333333332,55,0.2131782945736434,117,0.39,117,0.45348837209302323,177,135,0.59,0.5232558139534884,43,,0.24293785310734464,43,,0.31851851851851853
E6x,flat_facts_unpadded,DA,150,126,24,0.84,"{""complete_equivalent"": 22, ""conflicting_subtype_or_scope"": 53, ""manifestation_or_related"": 1, ""not_equivalent"": 5, ""partial_parent_or_component"": 43, ""uncertain"": 2}",0,0.0,0,0.0,5,0.03333333333333333,5,0.03968253968253968,22,0.14666666666666667,22,0.1746031746031746,43,0.2866666666666667,43,0.3412698412698413,65,0.43333333333333335,65,0.5158730158730159,94,70,0.6266666666666667,0.5555555555555556,28,,0.2978723404255319,28,,0.4
E6x,flat_facts_unpadded,MCR,150,132,18,0.88,"{""complete_equivalent"": 40, ""conflicting_subtype_or_scope"": 30, ""manifestation_or_related"": 5, ""not_equivalent"": 39, ""partial_parent_or_component"": 12, ""uncertain"": 6}",2,0.013333333333333334,2,0.015151515151515152,36,0.24,36,0.2727272727272727,40,0.26666666666666666,40,0.30303030303030304,12,0.08,12,0.09090909090909091,52,0.3466666666666667,52,0.3939393939393939,83,65,0.5533333333333333,0.49242424242424243,15,,0.18072289156626506,15,,0.23076923076923078
E7b,exact_synonym,ALL,400,399,1,0.9975,"{""complete_equivalent"": 64, ""conflicting_subtype_or_scope"": 68, ""manifestation_or_related"": 48, ""not_equivalent"": 53, ""partial_parent_or_component"": 162, ""uncertain"": 4}",28,0.07,28,0.07017543859649122,98,0.245,98,0.24561403508771928,64,0.16,64,0.16040100250626566,162,0.405,162,0.40601503759398494,226,0.565,226,0.5664160401002506,246,245,0.615,0.6140350877192983,62,,0.25203252032520324,62,,0.2530612244897959
E7b,exact_synonym,DA,218,217,1,0.9954128440366973,"{""complete_equivalent"": 18, ""conflicting_subtype_or_scope"": 31, ""manifestation_or_related"": 17, ""not_equivalent"": 15, ""partial_parent_or_component"": 133, ""uncertain"": 3}",3,0.013761467889908258,3,0.013824884792626729,60,0.27522935779816515,60,0.2764976958525346,18,0.08256880733944955,18,0.08294930875576037,133,0.6100917431192661,133,0.6129032258064516,151,0.6926605504587156,151,0.695852534562212,153,152,0.7018348623853211,0.7004608294930875,34,,0.2222222222222222,34,,0.2236842105263158
E7b,exact_synonym,MCR,182,182,0,1.0,"{""complete_equivalent"": 46, ""conflicting_subtype_or_scope"": 37, ""manifestation_or_related"": 31, ""not_equivalent"": 38, ""partial_parent_or_component"": 29, ""uncertain"": 1}",25,0.13736263736263737,25,0.13736263736263737,38,0.2087912087912088,38,0.2087912087912088,46,0.25274725274725274,46,0.25274725274725274,29,0.15934065934065933,29,0.15934065934065933,75,0.41208791208791207,75,0.41208791208791207,93,93,0.510989010989011,0.510989010989011,28,,0.3010752688172043,28,,0.3010752688172043
E7b,legacy_substring,ALL,400,399,1,0.9975,"{""complete_equivalent"": 51, ""conflicting_subtype_or_scope"": 63, ""manifestation_or_related"": 52, ""not_equivalent"": 53, ""partial_parent_or_component"": 176, ""uncertain"": 4}",25,0.0625,25,0.06265664160401002,119,0.2975,119,0.2982456140350877,51,0.1275,51,0.12781954887218044,176,0.44,176,0.44110275689223055,227,0.5675,227,0.568922305764411,239,238,0.5975,0.5964912280701754,63,,0.26359832635983266,63,,0.2647058823529412
E7b,legacy_substring,DA,218,217,1,0.9954128440366973,"{""complete_equivalent"": 12, ""conflicting_subtype_or_scope"": 27, ""manifestation_or_related"": 20, ""not_equivalent"": 13, ""partial_parent_or_component"": 143, ""uncertain"": 2}",1,0.0045871559633027525,1,0.004608294930875576,77,0.3532110091743119,77,0.3548387096774194,12,0.05504587155963303,12,0.055299539170506916,143,0.6559633027522935,143,0.6589861751152074,155,0.7110091743119266,155,0.7142857142857143,149,148,0.6834862385321101,0.6820276497695853,36,,0.24161073825503357,36,,0.24324324324324326
E7b,legacy_substring,MCR,182,182,0,1.0,"{""complete_equivalent"": 39, ""conflicting_subtype_or_scope"": 36, ""manifestation_or_related"": 32, ""not_equivalent"": 40, ""partial_parent_or_component"": 33, ""uncertain"": 2}",24,0.13186813186813187,24,0.13186813186813187,42,0.23076923076923078,42,0.23076923076923078,39,0.21428571428571427,39,0.21428571428571427,33,0.1813186813186813,33,0.1813186813186813,72,0.3956043956043956,72,0.3956043956043956,90,90,0.4945054945054945,0.4945054945054945,27,,0.3,27,,0.3
E7b,typed_relation,ALL,400,399,1,0.9975,"{""complete_equivalent"": 66, ""conflicting_subtype_or_scope"": 68, ""manifestation_or_related"": 50, ""not_equivalent"": 53, ""partial_parent_or_component"": 158, ""uncertain"": 4}",27,0.0675,27,0.06766917293233082,95,0.2375,95,0.23809523809523808,66,0.165,66,0.16541353383458646,158,0.395,158,0.39598997493734334,224,0.56,224,0.5614035087719298,236,235,0.59,0.5889724310776943,65,,0.2754237288135593,65,,0.2765957446808511
E7b,typed_relation,DA,218,217,1,0.9954128440366973,"{""complete_equivalent"": 18, ""conflicting_subtype_or_scope"": 33, ""manifestation_or_related"": 19, ""not_equivalent"": 16, ""partial_parent_or_component"": 128, ""uncertain"": 3}",3,0.013761467889908258,3,0.013824884792626729,56,0.25688073394495414,56,0.25806451612903225,18,0.08256880733944955,18,0.08294930875576037,128,0.5871559633027523,128,0.5898617511520737,146,0.6697247706422018,146,0.6728110599078341,146,145,0.6697247706422018,0.6682027649769585,35,,0.23972602739726026,35,,0.2413793103448276
E7b,typed_relation,MCR,182,182,0,1.0,"{""complete_equivalent"": 48, ""conflicting_subtype_or_scope"": 35, ""manifestation_or_related"": 31, ""not_equivalent"": 37, ""partial_parent_or_component"": 30, ""uncertain"": 1}",24,0.13186813186813187,24,0.13186813186813187,39,0.21428571428571427,39,0.21428571428571427,48,0.26373626373626374,48,0.26373626373626374,30,0.16483516483516483,30,0.16483516483516483,78,0.42857142857142855,78,0.42857142857142855,90,90,0.4945054945054945,0.4945054945054945,30,,0.3333333333333333,30,,0.3333333333333333
E7c,bounded_inheritance,ALL,299,297,2,0.9933110367892977,"{""complete_equivalent"": 49, ""conflicting_subtype_or_scope"": 56, ""manifestation_or_related"": 31, ""not_equivalent"": 34, ""partial_parent_or_component"": 124, ""uncertain"": 3}",19,0.06354515050167224,19,0.06397306397306397,75,0.2508361204013378,75,0.25252525252525254,49,0.16387959866220736,49,0.16498316498316498,124,0.41471571906354515,124,0.4175084175084175,173,0.5785953177257525,173,0.5824915824915825,179,177,0.5986622073578596,0.5959595959595959,44,,0.24581005586592178,44,,0.24858757062146894
E7c,bounded_inheritance,DA,167,165,2,0.9880239520958084,"{""complete_equivalent"": 16, ""conflicting_subtype_or_scope"": 29, ""manifestation_or_related"": 12, ""not_equivalent"": 8, ""partial_parent_or_component"": 97, ""uncertain"": 3}",2,0.011976047904191617,2,0.012121212121212121,43,0.25748502994011974,43,0.2606060606060606,16,0.09580838323353294,16,0.09696969696969697,97,0.5808383233532934,97,0.5878787878787879,113,0.6766467065868264,113,0.6848484848484848,114,112,0.6826347305389222,0.6787878787878788,20,,0.17543859649122806,20,,0.17857142857142858
E7c,bounded_inheritance,MCR,132,132,0,1.0,"{""complete_equivalent"": 33, ""conflicting_subtype_or_scope"": 27, ""manifestation_or_related"": 19, ""not_equivalent"": 26, ""partial_parent_or_component"": 27}",17,0.12878787878787878,17,0.12878787878787878,32,0.24242424242424243,32,0.24242424242424243,33,0.25,33,0.25,27,0.20454545454545456,27,0.20454545454545456,60,0.45454545454545453,60,0.45454545454545453,65,65,0.49242424242424243,0.49242424242424243,24,,0.36923076923076925,24,,0.36923076923076925
E7c,directional_relation,ALL,299,297,2,0.9933110367892977,"{""complete_equivalent"": 50, ""conflicting_subtype_or_scope"": 56, ""manifestation_or_related"": 35, ""not_equivalent"": 36, ""partial_parent_or_component"": 119, ""uncertain"": 1}",19,0.06354515050167224,19,0.06397306397306397,70,0.23411371237458195,70,0.2356902356902357,50,0.16722408026755853,50,0.16835016835016836,119,0.3979933110367893,119,0.4006734006734007,169,0.5652173913043478,169,0.569023569023569,189,187,0.6321070234113713,0.6296296296296297,47,,0.24867724867724866,47,,0.25133689839572193
E7c,directional_relation,DA,167,165,2,0.9880239520958084,"{""complete_equivalent"": 16, ""conflicting_subtype_or_scope"": 29, ""manifestation_or_related"": 14, ""not_equivalent"": 8, ""partial_parent_or_component"": 97, ""uncertain"": 1}",2,0.011976047904191617,2,0.012121212121212121,42,0.25149700598802394,42,0.2545454545454545,16,0.09580838323353294,16,0.09696969696969697,97,0.5808383233532934,97,0.5878787878787879,113,0.6766467065868264,113,0.6848484848484848,121,119,0.7245508982035929,0.7212121212121212,24,,0.19834710743801653,24,,0.20168067226890757
E7c,directional_relation,MCR,132,132,0,1.0,"{""complete_equivalent"": 34, ""conflicting_subtype_or_scope"": 27, ""manifestation_or_related"": 21, ""not_equivalent"": 28, ""partial_parent_or_component"": 22}",17,0.12878787878787878,17,0.12878787878787878,28,0.21212121212121213,28,0.21212121212121213,34,0.25757575757575757,34,0.25757575757575757,22,0.16666666666666666,22,0.16666666666666666,56,0.42424242424242425,56,0.42424242424242425,68,68,0.5151515151515151,0.5151515151515151,23,,0.3382352941176471,23,,0.3382352941176471
E7c,exact_control,ALL,299,299,0,1.0,"{""complete_equivalent"": 51, ""conflicting_subtype_or_scope"": 57, ""manifestation_or_related"": 35, ""not_equivalent"": 34, ""partial_parent_or_component"": 120, ""uncertain"": 2}",21,0.07023411371237458,21,0.07023411371237458,74,0.24749163879598662,74,0.24749163879598662,51,0.1705685618729097,51,0.1705685618729097,120,0.4013377926421405,120,0.4013377926421405,171,0.5719063545150501,171,0.5719063545150501,184,184,0.6153846153846154,0.6153846153846154,46,,0.25,46,,0.25
E7c,exact_control,DA,167,167,0,1.0,"{""complete_equivalent"": 17, ""conflicting_subtype_or_scope"": 29, ""manifestation_or_related"": 12, ""not_equivalent"": 11, ""partial_parent_or_component"": 97, ""uncertain"": 1}",3,0.017964071856287425,3,0.017964071856287425,44,0.2634730538922156,44,0.2634730538922156,17,0.10179640718562874,17,0.10179640718562874,97,0.5808383233532934,97,0.5808383233532934,114,0.6826347305389222,114,0.6826347305389222,119,119,0.7125748502994012,0.7125748502994012,24,,0.20168067226890757,24,,0.20168067226890757
E7c,exact_control,MCR,132,132,0,1.0,"{""complete_equivalent"": 34, ""conflicting_subtype_or_scope"": 28, ""manifestation_or_related"": 23, ""not_equivalent"": 23, ""partial_parent_or_component"": 23, ""uncertain"": 1}",18,0.13636363636363635,18,0.13636363636363635,30,0.22727272727272727,30,0.22727272727272727,34,0.25757575757575757,34,0.25757575757575757,23,0.17424242424242425,23,0.17424242424242425,57,0.4318181818181818,57,0.4318181818181818,65,65,0.49242424242424243,0.49242424242424243,22,,0.3384615384615385,22,,0.3384615384615385
E7c,generic_non_equivalence,ALL,299,296,3,0.9899665551839465,"{""complete_equivalent"": 49, ""conflicting_subtype_or_scope"": 54, ""manifestation_or_related"": 36, ""not_equivalent"": 34, ""partial_parent_or_component"": 121, ""uncertain"": 2}",21,0.07023411371237458,21,0.07094594594594594,69,0.23076923076923078,69,0.23310810810810811,49,0.16387959866220736,49,0.16554054054054054,121,0.40468227424749165,121,0.40878378378378377,170,0.568561872909699,170,0.5743243243243243,183,180,0.6120401337792643,0.6081081081081081,42,,0.22950819672131148,42,,0.23333333333333334
E7c,generic_non_equivalence,DA,167,164,3,0.9820359281437125,"{""complete_equivalent"": 17, ""conflicting_subtype_or_scope"": 29, ""manifestation_or_related"": 10, ""not_equivalent"": 10, ""partial_parent_or_component"": 96, ""uncertain"": 2}",3,0.017964071856287425,3,0.018292682926829267,41,0.24550898203592814,41,0.25,17,0.10179640718562874,17,0.10365853658536585,96,0.5748502994011976,96,0.5853658536585366,113,0.6766467065868264,113,0.6890243902439024,115,112,0.688622754491018,0.6829268292682927,21,,0.1826086956521739,21,,0.1875
E7c,generic_non_equivalence,MCR,132,132,0,1.0,"{""complete_equivalent"": 32, ""conflicting_subtype_or_scope"": 25, ""manifestation_or_related"": 26, ""not_equivalent"": 24, ""partial_parent_or_component"": 25}",18,0.13636363636363635,18,0.13636363636363635,28,0.21212121212121213,28,0.21212121212121213,32,0.24242424242424243,32,0.24242424242424243,25,0.1893939393939394,25,0.1893939393939394,57,0.4318181818181818,57,0.4318181818181818,68,68,0.5151515151515151,0.5151515151515151,21,,0.3088235294117647,21,,0.3088235294117647
E8,atemporal_hard_veto,ALL,220,184,36,0.8363636363636363,"{""complete_equivalent"": 31, ""conflicting_subtype_or_scope"": 28, ""manifestation_or_related"": 15, ""not_equivalent"": 45, ""partial_parent_or_component"": 61, ""uncertain"": 4}",18,0.08181818181818182,18,0.09782608695652174,41,0.18636363636363637,41,0.22282608695652173,31,0.1409090909090909,31,0.16847826086956522,61,0.2772727272727273,61,0.33152173913043476,92,0.41818181818181815,92,0.5,147,111,0.6681818181818182,0.6032608695652174,30,,0.20408163265306123,30,,0.2702702702702703
E8,atemporal_hard_veto,DA,110,95,15,0.8636363636363636,"{""complete_equivalent"": 6, ""conflicting_subtype_or_scope"": 16, ""manifestation_or_related"": 6, ""not_equivalent"": 19, ""partial_parent_or_component"": 46, ""uncertain"": 2}",2,0.01818181818181818,2,0.021052631578947368,17,0.15454545454545454,17,0.17894736842105263,6,0.05454545454545454,6,0.06315789473684211,46,0.41818181818181815,46,0.4842105263157895,52,0.4727272727272727,52,0.5473684210526316,80,65,0.7272727272727273,0.6842105263157895,16,,0.2,16,,0.24615384615384617
E8,atemporal_hard_veto,MCR,110,89,21,0.8090909090909091,"{""complete_equivalent"": 25, ""conflicting_subtype_or_scope"": 12, ""manifestation_or_related"": 9, ""not_equivalent"": 26, ""partial_parent_or_component"": 15, ""uncertain"": 2}",16,0.14545454545454545,16,0.1797752808988764,24,0.21818181818181817,24,0.2696629213483146,25,0.22727272727272727,25,0.2808988764044944,15,0.13636363636363635,15,0.16853932584269662,40,0.36363636363636365,40,0.449438202247191,67,46,0.6090909090909091,0.5168539325842697,14,,0.208955223880597,14,,0.30434782608695654
E8,time_scope_soft_invalid_time,ALL,220,125,95,0.5681818181818182,"{""complete_equivalent"": 25, ""conflicting_subtype_or_scope"": 27, ""manifestation_or_related"": 11, ""not_equivalent"": 22, ""partial_parent_or_component"": 39, ""uncertain"": 1}",15,0.06818181818181818,15,0.12,28,0.12727272727272726,28,0.224,25,0.11363636363636363,25,0.2,39,0.17727272727272728,39,0.312,64,0.2909090909090909,64,0.512,171,76,0.7772727272727272,0.608,21,,0.12280701754385964,21,,0.27631578947368424
E8,time_scope_soft_invalid_time,DA,110,58,52,0.5272727272727272,"{""complete_equivalent"": 4, ""conflicting_subtype_or_scope"": 18, ""manifestation_or_related"": 2, ""not_equivalent"": 6, ""partial_parent_or_component"": 27, ""uncertain"": 1}",2,0.01818181818181818,2,0.034482758620689655,8,0.07272727272727272,8,0.13793103448275862,4,0.03636363636363636,4,0.06896551724137931,27,0.24545454545454545,27,0.46551724137931033,31,0.2818181818181818,31,0.5344827586206896,93,41,0.8454545454545455,0.7068965517241379,9,,0.0967741935483871,9,,0.21951219512195122
E8,time_scope_soft_invalid_time,MCR,110,67,43,0.6090909090909091,"{""complete_equivalent"": 21, ""conflicting_subtype_or_scope"": 9, ""manifestation_or_related"": 9, ""not_equivalent"": 16, ""partial_parent_or_component"": 12}",13,0.11818181818181818,13,0.19402985074626866,20,0.18181818181818182,20,0.29850746268656714,21,0.19090909090909092,21,0.31343283582089554,12,0.10909090909090909,12,0.1791044776119403,33,0.3,33,0.4925373134328358,78,35,0.7090909090909091,0.5223880597014925,12,,0.15384615384615385,12,,0.34285714285714286
E8,time_scope_soft_legal_order,ALL,220,192,28,0.8727272727272727,"{""complete_equivalent"": 31, ""conflicting_subtype_or_scope"": 36, ""manifestation_or_related"": 15, ""not_equivalent"": 43, ""partial_parent_or_component"": 64, ""uncertain"": 3}",21,0.09545454545454546,21,0.109375,46,0.20909090909090908,46,0.23958333333333334,31,0.1409090909090909,31,0.16145833333333334,64,0.2909090909090909,64,0.3333333333333333,95,0.4318181818181818,95,0.4947916666666667,150,122,0.6818181818181818,0.6354166666666666,35,,0.23333333333333334,35,,0.28688524590163933
E8,time_scope_soft_legal_order,DA,110,99,11,0.9,"{""complete_equivalent"": 7, ""conflicting_subtype_or_scope"": 21, ""manifestation_or_related"": 6, ""not_equivalent"": 13, ""partial_parent_or_component"": 49, ""uncertain"": 3}",4,0.03636363636363636,4,0.04040404040404041,22,0.2,22,0.2222222222222222,7,0.06363636363636363,7,0.0707070707070707,49,0.44545454545454544,49,0.494949494949495,56,0.509090909090909,56,0.5656565656565656,82,71,0.7454545454545455,0.7171717171717171,19,,0.23170731707317074,19,,0.2676056338028169
E8,time_scope_soft_legal_order,MCR,110,93,17,0.8454545454545455,"{""complete_equivalent"": 24, ""conflicting_subtype_or_scope"": 15, ""manifestation_or_related"": 9, ""not_equivalent"": 30, ""partial_parent_or_component"": 15}",17,0.15454545454545454,17,0.1827956989247312,24,0.21818181818181817,24,0.25806451612903225,24,0.21818181818181817,24,0.25806451612903225,15,0.13636363636363635,15,0.16129032258064516,39,0.35454545454545455,39,0.41935483870967744,68,51,0.6181818181818182,0.5483870967741935,16,,0.23529411764705882,16,,0.3137254901960784
E8,time_scope_soft_veto,ALL,220,192,28,0.8727272727272727,"{""complete_equivalent"": 35, ""conflicting_subtype_or_scope"": 36, ""manifestation_or_related"": 14, ""not_equivalent"": 43, ""partial_parent_or_component"": 62, ""uncertain"": 2}",22,0.1,22,0.11458333333333333,46,0.20909090909090908,46,0.23958333333333334,35,0.1590909090909091,35,0.18229166666666666,62,0.2818181818181818,62,0.3229166666666667,97,0.4409090909090909,97,0.5052083333333334,149,121,0.6772727272727272,0.6302083333333334,35,,0.2348993288590604,35,,0.2892561983471074
E8,time_scope_soft_veto,DA,110,99,11,0.9,"{""complete_equivalent"": 8, ""conflicting_subtype_or_scope"": 22, ""manifestation_or_related"": 6, ""not_equivalent"": 13, ""partial_parent_or_component"": 48, ""uncertain"": 2}",3,0.02727272727272727,3,0.030303030303030304,20,0.18181818181818182,20,0.20202020202020202,8,0.07272727272727272,8,0.08080808080808081,48,0.43636363636363634,48,0.48484848484848486,56,0.509090909090909,56,0.5656565656565656,84,73,0.7636363636363637,0.7373737373737373,16,,0.19047619047619047,16,,0.2191780821917808
E8,time_scope_soft_veto,MCR,110,93,17,0.8454545454545455,"{""complete_equivalent"": 27, ""conflicting_subtype_or_scope"": 14, ""manifestation_or_related"": 8, ""not_equivalent"": 30, ""partial_parent_or_component"": 14}",19,0.17272727272727273,19,0.20430107526881722,26,0.23636363636363636,26,0.27956989247311825,27,0.24545454545454545,27,0.2903225806451613,14,0.12727272727272726,14,0.15053763440860216,41,0.37272727272727274,41,0.44086021505376344,65,48,0.5909090909090909,0.5161290322580645,19,,0.2923076923076923,19,,0.3958333333333333
E9,duplicate_anchor,ALL,400,399,1,0.9975,"{""complete_equivalent"": 47, ""conflicting_subtype_or_scope"": 71, ""manifestation_or_related"": 48, ""not_equivalent"": 82, ""partial_parent_or_component"": 149, ""uncertain"": 2}",29,0.0725,29,0.07268170426065163,92,0.23,92,0.23057644110275688,47,0.1175,47,0.11779448621553884,149,0.3725,149,0.37343358395989973,196,0.49,196,0.49122807017543857,230,229,0.575,0.5739348370927319,64,,0.2782608695652174,64,,0.2794759825327511
E9,duplicate_anchor,DA,200,200,0,1.0,"{""complete_equivalent"": 6, ""conflicting_subtype_or_scope"": 34, ""manifestation_or_related"": 17, ""not_equivalent"": 28, ""partial_parent_or_component"": 114, ""uncertain"": 1}",2,0.01,2,0.01,51,0.255,51,0.255,6,0.03,6,0.03,114,0.57,114,0.57,120,0.6,120,0.6,128,128,0.64,0.64,32,,0.25,32,,0.25
E9,duplicate_anchor,MCR,200,199,1,0.995,"{""complete_equivalent"": 41, ""conflicting_subtype_or_scope"": 37, ""manifestation_or_related"": 31, ""not_equivalent"": 54, ""partial_parent_or_component"": 35, ""uncertain"": 1}",27,0.135,27,0.135678391959799,41,0.205,41,0.20603015075376885,41,0.205,41,0.20603015075376885,35,0.175,35,0.17587939698492464,76,0.38,76,0.38190954773869346,102,101,0.51,0.507537688442211,32,,0.3137254901960784,32,,0.31683168316831684
E9,real_views,ALL,400,400,0,1.0,"{""complete_equivalent"": 61, ""conflicting_subtype_or_scope"": 72, ""manifestation_or_related"": 42, ""not_equivalent"": 73, ""partial_parent_or_component"": 148, ""uncertain"": 4}",38,0.095,38,0.095,100,0.25,100,0.25,61,0.1525,61,0.1525,148,0.37,148,0.37,209,0.5225,209,0.5225,226,226,0.565,0.565,67,,0.29646017699115046,67,,0.29646017699115046
E9,real_views,DA,200,200,0,1.0,"{""complete_equivalent"": 9, ""conflicting_subtype_or_scope"": 36, ""manifestation_or_related"": 15, ""not_equivalent"": 20, ""partial_parent_or_component"": 118, ""uncertain"": 2}",3,0.015,3,0.015,54,0.27,54,0.27,9,0.045,9,0.045,118,0.59,118,0.59,127,0.635,127,0.635,118,118,0.59,0.59,30,,0.2542372881355932,30,,0.2542372881355932
E9,real_views,MCR,200,200,0,1.0,"{""complete_equivalent"": 52, ""conflicting_subtype_or_scope"": 36, ""manifestation_or_related"": 27, ""not_equivalent"": 53, ""partial_parent_or_component"": 30, ""uncertain"": 2}",35,0.175,35,0.175,46,0.23,46,0.23,52,0.26,52,0.26,30,0.15,30,0.15,82,0.41,82,0.41,108,108,0.54,0.54,37,,0.3425925925925926,37,,0.3425925925925926
