experiment_id,left_arm,right_arm,label,multiplicity_family,scope,endpoint,n,both,left_only,right_only,neither,left_rate_ita,right_rate_ita,delta_right_minus_left,exact_mcnemar_p,paired_bootstrap_delta_ci95,gain_case_keys,loss_case_keys,holm_adjusted_p
E1,ab02_flat__clean_shuffled_blocks,ab02_flat__options_shuffled_blocks,options_vs_clean_shuffled__ab02_flat,primary,ALL,compatible_partial,200,19,33,13,135,0.26,0.16,-0.1,0.004533861582189047,"[-0.165, -0.035]","[""DA_d2_heldout100/301"", ""DA_d2_heldout100/318"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/681"", ""DA_d2_heldout200b/738"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/237"", ""MCR_seq200b/344"", ""MCR_seq200b/384"", ""MCR_v1_seq100/124"", ""MCR_v1_seq100/28""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/402"", ""DA_d2_heldout100/429"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/455"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/642"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/715"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/100"", ""DA_d2_seq100/120"", ""DA_d2_seq100/122"", ""DA_d2_seq100/134"", ""DA_d2_seq100/158"", ""DA_d2_seq100/219"", ""DA_d2_seq100/233"", ""DA_d2_seq100/89"", ""MCR_seq200b/316"", ""MCR_seq200b/324"", ""MCR_seq200b/355"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/152"", ""MCR_v2_seq100/188""]",0.027203169493134283
E1,aphhm_hierarchical__clean_shuffled_blocks,aphhm_hierarchical__options_shuffled_blocks,options_vs_clean_shuffled__aphhm_hierarchical,primary,ALL,compatible_partial,200,24,35,19,122,0.295,0.215,-0.08,0.0402235640957167,"[-0.15, -0.01]","[""DA_d2_heldout100/301"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/424"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/21"", ""DA_d2_seq100/226"", ""DA_d2_seq100/237"", ""DA_d2_seq100/76"", ""MCR_seq200b/337"", ""MCR_seq200b/371"", ""MCR_seq200b/384"", ""MCR_seq200b/401"", ""MCR_seq200b/436"", ""MCR_v1_seq100/124"", ""MCR_v1_seq100/126""]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/402"", ""DA_d2_heldout100/429"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/608"", ""DA_d2_heldout200b/631"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/702"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/100"", ""DA_d2_seq100/158"", ""DA_d2_seq100/219"", ""DA_d2_seq100/233"", ""DA_d2_seq100/3"", ""DA_d2_seq100/89"", ""MCR_seq200b/278"", ""MCR_seq200b/316"", ""MCR_seq200b/324"", ""MCR_seq200b/330"", ""MCR_seq200b/386"", ""MCR_seq200b/394"", ""MCR_seq200b/416"", ""MCR_seq200b/430"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/152"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/183""]",0.2011178204785835
E1,ab02_flat__clean_fixed,ab02_flat__clean_shuffled_blocks,shuffle_vs_fixed_clean__ab02_flat,primary,ALL,compatible_partial,200,36,23,16,125,0.295,0.26,-0.035,0.3367836351899314,"[-0.095, 0.025]","[""DA_d2_heldout100/402"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/455"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/631"", ""DA_d2_heldout200b/715"", ""DA_d2_heldout200b/734"", ""DA_d2_seq100/122"", ""DA_d2_seq100/21"", ""MCR_seq200b/316"", ""MCR_seq200b/371"", ""MCR_seq200b/394"", ""MCR_v2_seq100/188""]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/318"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/608"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/702"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/202"", ""DA_d2_seq100/226"", ""DA_d2_seq100/76"", ""DA_d2_seq100/81"", ""MCR_seq200b/272"", ""MCR_seq200b/330"", ""MCR_seq200b/384"", ""MCR_v1_seq100/28"", ""MCR_v1_seq100/47"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/244""]",1.0
E1,aphhm_hierarchical__clean_fixed,aphhm_hierarchical__clean_shuffled_blocks,shuffle_vs_fixed_clean__aphhm_hierarchical,primary,ALL,compatible_partial,200,45,21,14,120,0.33,0.295,-0.035,0.31050465907901525,"[-0.095, 0.02]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/402"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/631"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/734"", ""DA_d2_seq100/100"", ""DA_d2_seq100/233"", ""MCR_seq200b/278"", ""MCR_seq200b/416"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/152"", ""MCR_v2_seq100/170""]","[""DA_d2_heldout100/306"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/715"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/120"", ""DA_d2_seq100/122"", ""DA_d2_seq100/134"", ""DA_d2_seq100/237"", ""MCR_seq200b/272"", ""MCR_seq200b/319"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/401"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/138"", ""MCR_v2_seq100/240""]",1.0
E1,ab02_flat__options_fixed,ab02_flat__options_shuffled_blocks,shuffle_vs_fixed_options__ab02_flat,primary,ALL,compatible_partial,200,22,11,10,157,0.165,0.16,-0.005,1.0,"[-0.05, 0.04]","[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/734"", ""DA_d2_heldout200b/738"", ""DA_d2_heldout200b/747"", ""MCR_seq200b/344"", ""MCR_seq200b/430"", ""MCR_v1_seq100/28""]","[""DA_d2_heldout100/402"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/702"", ""MCR_seq200b/466"", ""MCR_v1_seq100/90"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/152""]",1.0
E1,aphhm_hierarchical__options_fixed,aphhm_hierarchical__options_shuffled_blocks,shuffle_vs_fixed_options__aphhm_hierarchical,primary,ALL,compatible_partial,200,28,9,15,148,0.185,0.215,0.03,0.30745625495910645,"[-0.02, 0.08]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/424"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/642"", ""DA_d2_heldout200b/734"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/202"", ""DA_d2_seq100/226"", ""DA_d2_seq100/76"", ""DA_d2_seq100/81"", ""MCR_seq200b/371"", ""MCR_seq200b/401"", ""MCR_v1_seq100/126""]","[""DA_d2_heldout100/429"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/681"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/698"", ""DA_d2_seq100/228"", ""MCR_seq200b/324"", ""MCR_seq200b/430""]",1.0
E1,ab02_flat__clean_fixed,ab02_flat__options_fixed,options_vs_clean_fixed__ab02_flat,primary,ALL,complete_or_compatible_partial,200,101,7,60,32,0.54,0.805,0.265,1.3280368233066497e-11,"[0.195, 0.335]","[""DA_d2_heldout100/352"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/402"", ""DA_d2_heldout100/424"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/455"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/681"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/122"", ""DA_d2_seq100/125"", ""DA_d2_seq100/187"", ""DA_d2_seq100/21"", ""DA_d2_seq100/214"", ""DA_d2_seq100/27"", ""DA_d2_seq100/83"", ""DA_d2_seq100/95"", ""MCR_seq200b/249"", ""MCR_seq200b/274"", ""MCR_seq200b/294"", ""MCR_seq200b/302"", ""MCR_seq200b/306"", ""MCR_seq200b/307"", ""MCR_seq200b/316"", ""MCR_seq200b/346"", ""MCR_seq200b/371"", ""MCR_seq200b/394"", ""MCR_seq200b/408"", ""MCR_seq200b/416"", ""MCR_v1_seq100/100"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/111"", ""MCR_v1_seq100/114"", ""MCR_v1_seq100/124"", ""MCR_v1_seq100/126"", ""MCR_v1_seq100/27"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/87"", ""MCR_v2_seq100/138"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/196"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/206"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/231"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/734"", ""DA_d2_heldout200b/747"", ""MCR_seq200b/330"", ""MCR_seq200b/430"", ""MCR_v1_seq100/28""]",1.0624294586453198e-10
E1,aphhm_hierarchical__clean_fixed,aphhm_hierarchical__options_fixed,options_vs_clean_fixed__aphhm_hierarchical,primary,ALL,complete_or_compatible_partial,200,91,13,67,29,0.52,0.79,0.27,6.415141174951122e-10,"[0.19, 0.35]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/424"", ""DA_d2_heldout200b/455"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/681"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/734"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/100"", ""DA_d2_seq100/125"", ""DA_d2_seq100/182"", ""DA_d2_seq100/187"", ""DA_d2_seq100/21"", ""DA_d2_seq100/214"", ""DA_d2_seq100/226"", ""DA_d2_seq100/233"", ""DA_d2_seq100/27"", ""DA_d2_seq100/76"", ""DA_d2_seq100/95"", ""DA_d2_seq100/99"", ""MCR_seq200b/249"", ""MCR_seq200b/274"", ""MCR_seq200b/275"", ""MCR_seq200b/291"", ""MCR_seq200b/294"", ""MCR_seq200b/306"", ""MCR_seq200b/307"", ""MCR_seq200b/321"", ""MCR_seq200b/337"", ""MCR_seq200b/352"", ""MCR_seq200b/384"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/416"", ""MCR_seq200b/436"", ""MCR_v1_seq100/100"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/111"", ""MCR_v1_seq100/114"", ""MCR_v1_seq100/124"", ""MCR_v1_seq100/27"", ""MCR_v1_seq100/30"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/231"", ""MCR_v2_seq100/232"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/368"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/631"", ""DA_d2_heldout200b/715"", ""MCR_seq200b/295"", ""MCR_seq200b/319"", ""MCR_seq200b/320"", ""MCR_seq200b/330"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/236"", ""MCR_v2_seq100/240""]",4.490598822465785e-09
E1,ab02_flat__clean_shuffled_blocks,ab02_flat__options_shuffled_blocks,options_vs_clean_shuffled__ab02_flat,primary,ALL,complete_or_compatible_partial,200,97,12,54,37,0.545,0.755,0.21,1.6944941229476377e-07,"[0.135, 0.285]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/399"", ""DA_d2_heldout100/424"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/681"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/125"", ""DA_d2_seq100/161"", ""DA_d2_seq100/202"", ""DA_d2_seq100/226"", ""DA_d2_seq100/228"", ""DA_d2_seq100/27"", ""DA_d2_seq100/83"", ""DA_d2_seq100/95"", ""DA_d2_seq100/99"", ""MCR_seq200b/249"", ""MCR_seq200b/272"", ""MCR_seq200b/274"", ""MCR_seq200b/275"", ""MCR_seq200b/277"", ""MCR_seq200b/291"", ""MCR_seq200b/293"", ""MCR_seq200b/306"", ""MCR_seq200b/307"", ""MCR_seq200b/346"", ""MCR_seq200b/384"", ""MCR_seq200b/408"", ""MCR_v1_seq100/100"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/114"", ""MCR_v1_seq100/124"", ""MCR_v1_seq100/27"", ""MCR_v1_seq100/28"", ""MCR_v1_seq100/87"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/138"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/175"", ""MCR_v2_seq100/196"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/231""]","[""DA_d2_heldout100/352"", ""DA_d2_heldout100/402"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/715"", ""DA_d2_heldout200b/775"", ""MCR_seq200b/416"", ""MCR_seq200b/466"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/220""]",1.0166964737685826e-06
E1,aphhm_hierarchical__clean_shuffled_blocks,aphhm_hierarchical__options_shuffled_blocks,options_vs_clean_shuffled__aphhm_hierarchical,primary,ALL,complete_or_compatible_partial,200,83,19,59,39,0.51,0.71,0.2,6.41506390670917e-06,"[0.119875, 0.28]","[""DA_d2_heldout100/301"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/399"", ""DA_d2_heldout100/424"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/553"", ""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/681"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/120"", ""DA_d2_seq100/125"", ""DA_d2_seq100/161"", ""DA_d2_seq100/182"", ""DA_d2_seq100/21"", ""DA_d2_seq100/214"", ""DA_d2_seq100/226"", ""DA_d2_seq100/237"", ""DA_d2_seq100/76"", ""DA_d2_seq100/83"", ""DA_d2_seq100/95"", ""MCR_seq200b/272"", ""MCR_seq200b/291"", ""MCR_seq200b/294"", ""MCR_seq200b/302"", ""MCR_seq200b/306"", ""MCR_seq200b/307"", ""MCR_seq200b/337"", ""MCR_seq200b/346"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/384"", ""MCR_seq200b/401"", ""MCR_v1_seq100/100"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/111"", ""MCR_v1_seq100/114"", ""MCR_v1_seq100/124"", ""MCR_v1_seq100/126"", ""MCR_v1_seq100/27"", ""MCR_v1_seq100/28"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/138"", ""MCR_v2_seq100/196"", ""MCR_v2_seq100/222"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/231"", ""MCR_v2_seq100/232"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/375"", ""DA_d2_heldout100/402"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/219"", ""DA_d2_seq100/228"", ""DA_d2_seq100/233"", ""MCR_seq200b/275"", ""MCR_seq200b/332"", ""MCR_seq200b/413"", ""MCR_seq200b/430"", ""MCR_v1_seq100/21"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/76""]",3.207531953354585e-05
E1,ab02_flat__clean_fixed,ab02_flat__clean_shuffled_blocks,shuffle_vs_fixed_clean__ab02_flat,primary,ALL,complete_or_compatible_partial,200,88,20,21,71,0.54,0.545,0.005,1.0,"[-0.055, 0.07]","[""DA_d2_heldout100/352"", ""DA_d2_heldout100/402"", ""DA_d2_heldout200b/455"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/715"", ""DA_d2_seq100/122"", ""DA_d2_seq100/187"", ""DA_d2_seq100/21"", ""MCR_seq200b/294"", ""MCR_seq200b/316"", ""MCR_seq200b/371"", ""MCR_seq200b/394"", ""MCR_seq200b/416"", ""MCR_seq200b/436"", ""MCR_v1_seq100/111"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/206"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/399"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/555"", ""DA_d2_seq100/161"", ""DA_d2_seq100/202"", ""DA_d2_seq100/226"", ""DA_d2_seq100/228"", ""DA_d2_seq100/76"", ""DA_d2_seq100/99"", ""MCR_seq200b/272"", ""MCR_seq200b/291"", ""MCR_seq200b/293"", ""MCR_seq200b/330"", ""MCR_seq200b/384"", ""MCR_v1_seq100/21"", ""MCR_v1_seq100/28"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/244""]",1.0
E1,aphhm_hierarchical__clean_fixed,aphhm_hierarchical__clean_shuffled_blocks,shuffle_vs_fixed_clean__aphhm_hierarchical,primary,ALL,complete_or_compatible_partial,200,81,23,21,75,0.52,0.51,-0.01,0.880395821280672,"[-0.075, 0.055]","[""DA_d2_heldout100/261"", ""DA_d2_heldout100/402"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/734"", ""DA_d2_seq100/100"", ""DA_d2_seq100/187"", ""DA_d2_seq100/233"", ""DA_d2_seq100/99"", ""MCR_seq200b/275"", ""MCR_seq200b/321"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/416"", ""MCR_seq200b/436"", ""MCR_v1_seq100/21"", ""MCR_v1_seq100/30"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/170""]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/399"", ""DA_d2_heldout100/449"", ""DA_d2_heldout200b/487"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/715"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/120"", ""DA_d2_seq100/122"", ""DA_d2_seq100/161"", ""DA_d2_seq100/237"", ""DA_d2_seq100/83"", ""MCR_seq200b/272"", ""MCR_seq200b/293"", ""MCR_seq200b/319"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/401"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/138"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/236"", ""MCR_v2_seq100/240""]",1.0
E1,ab02_flat__options_fixed,ab02_flat__options_shuffled_blocks,shuffle_vs_fixed_options__ab02_flat,primary,ALL,complete_or_compatible_partial,200,141,20,10,29,0.805,0.755,-0.05,0.09873714670538902,"[-0.105, 0.005]","[""DA_d2_heldout200b/555"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/734"", ""DA_d2_heldout200b/747"", ""MCR_seq200b/275"", ""MCR_seq200b/277"", ""MCR_seq200b/430"", ""MCR_seq200b/436"", ""MCR_v1_seq100/28"", ""MCR_v2_seq100/175""]","[""DA_d2_heldout100/352"", ""DA_d2_heldout100/402"", ""DA_d2_heldout100/440"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/214"", ""DA_d2_seq100/76"", ""MCR_seq200b/302"", ""MCR_seq200b/416"", ""MCR_seq200b/466"", ""MCR_v1_seq100/126"", ""MCR_v1_seq100/21"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/232"", ""MCR_v2_seq100/244""]",0.29621144011616707
E1,aphhm_hierarchical__options_fixed,aphhm_hierarchical__options_shuffled_blocks,shuffle_vs_fixed_options__aphhm_hierarchical,primary,ALL,complete_or_compatible_partial,200,129,29,13,29,0.79,0.71,-0.08,0.019520472782460274,"[-0.14, -0.02]","[""DA_d2_heldout100/349"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/631"", ""MCR_seq200b/295"", ""MCR_seq200b/302"", ""MCR_seq200b/320"", ""MCR_seq200b/330"", ""MCR_seq200b/346"", ""MCR_v1_seq100/126"", ""MCR_v1_seq100/28"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/196"", ""MCR_v2_seq100/222""]","[""DA_d2_heldout100/352"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/455"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/122"", ""DA_d2_seq100/219"", ""DA_d2_seq100/228"", ""DA_d2_seq100/233"", ""DA_d2_seq100/27"", ""MCR_seq200b/249"", ""MCR_seq200b/274"", ""MCR_seq200b/275"", ""MCR_seq200b/293"", ""MCR_seq200b/332"", ""MCR_seq200b/352"", ""MCR_seq200b/413"", ""MCR_seq200b/430"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/188""]",0.0780818911298411
