case_key,family,anchor_key,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,cache_hit,error
MCR_v1_seq100/11,MCR,ax_modality,single_anchor,True,False,False,3,Septic Shock,Multisystem Inflammatory Syndrome,False,
MCR_v1_seq100/11,MCR,ax_modality,duplicate_anchor,True,False,False,3,Antiphospholipid Syndrome,Septic Shock,False,
MCR_v1_seq100/112,MCR,ax_mechanism,real_views,True,False,False,4,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_v1_seq100/112,MCR,ax_mechanism,role_rotated,True,False,False,4,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_v1_seq100/112,MCR,ax_mechanism,single_anchor,True,False,False,4,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_v1_seq100/112,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_v1_seq100/119,MCR,ax_modality,real_views,True,False,False,4,Serous cystadenoma,Ovarian cystadenoma,False,
MCR_v1_seq100/119,MCR,ax_modality,role_rotated,True,False,False,4,Serous cystadenoma,Ovarian cystadenoma,False,
MCR_v1_seq100/119,MCR,ax_modality,single_anchor,True,False,False,2,Serous cystadenoma,Mucinous cystadenoma,False,
MCR_v1_seq100/119,MCR,ax_modality,duplicate_anchor,True,False,False,2,Serous cystadenoma,Mucinous cystadenoma,False,
MCR_v1_seq100/121,MCR,ax_syndrome,real_views,True,False,False,2,Ectopic lymph node,Lipoma,False,
MCR_v1_seq100/121,MCR,ax_syndrome,role_rotated,True,False,False,2,Ectopic lymph node,Lipoma,False,
MCR_v1_seq100/121,MCR,ax_syndrome,single_anchor,True,False,False,2,Ectopic lymph node,Lipoma,False,
MCR_v1_seq100/121,MCR,ax_syndrome,duplicate_anchor,True,False,False,2,Lipoma,Ectopic lymph node,False,
MCR_v1_seq100/122,MCR,ax_mechanism,real_views,True,False,False,4,Malignant Peripheral Nerve Sheath Tumor (MPNST),Neurofibroma,False,
MCR_v1_seq100/122,MCR,ax_mechanism,role_rotated,True,False,False,4,Malignant Peripheral Nerve Sheath Tumor (MPNST),Neurofibroma,False,
MCR_v1_seq100/122,MCR,ax_mechanism,single_anchor,True,False,False,3,Malignant Peripheral Nerve Sheath Tumor (MPNST),Schwannoma,False,
MCR_v1_seq100/122,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Malignant Peripheral Nerve Sheath Tumor (MPNST),Neurofibroma,False,
MCR_v1_seq100/123,MCR,ax_syndrome,real_views,True,False,False,4,Langerhans Cell Histiocytosis,Ewing's Sarcoma,False,
MCR_v1_seq100/123,MCR,ax_syndrome,role_rotated,True,False,False,4,Langerhans Cell Histiocytosis,Ewing's Sarcoma,False,
MCR_v1_seq100/123,MCR,ax_syndrome,single_anchor,True,False,False,3,Chronic Recurrent Multifocal Osteomyelitis (CRMO),Osteomyelitis,False,
MCR_v1_seq100/123,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Chronic Recurrent Multifocal Osteomyelitis (CRMO),Osteomyelitis,False,
MCR_v1_seq100/124,MCR,ax_mechanism,real_views,True,False,False,5,Myositis,Polymyositis,False,
MCR_v1_seq100/124,MCR,ax_mechanism,role_rotated,True,False,False,5,Myositis,Polymyositis,False,
MCR_v1_seq100/124,MCR,ax_mechanism,single_anchor,True,False,False,4,Myositis,Rhabdomyolysis,False,
MCR_v1_seq100/124,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Myositis,Rhabdomyolysis,False,
MCR_v1_seq100/126,MCR,ax_modality,real_views,True,False,False,5,Lymphoma,Cutaneous T-cell lymphoma,False,
MCR_v1_seq100/126,MCR,ax_modality,role_rotated,True,False,False,5,Lymphoma,Cutaneous T-cell lymphoma,False,
MCR_v1_seq100/126,MCR,ax_modality,single_anchor,True,False,False,3,Lymphoma,Cutaneous T-cell lymphoma,False,
MCR_v1_seq100/126,MCR,ax_modality,duplicate_anchor,True,False,False,3,Lymphoma,Cutaneous T-cell lymphoma,False,
MCR_v1_seq100/15,MCR,ax_modality,real_views,True,False,False,8,Dermoid cyst of the tongue,Congenital lipoma,False,
MCR_v1_seq100/15,MCR,ax_modality,role_rotated,True,False,False,8,Dermoid cyst of the tongue,Congenital lipoma,False,
MCR_v1_seq100/15,MCR,ax_modality,single_anchor,True,False,False,3,Dermoid cyst,Lingual thyroid,False,
MCR_v1_seq100/15,MCR,ax_modality,duplicate_anchor,True,False,False,3,Dermoid cyst,Lingual thyroid,False,
MCR_v1_seq100/16,MCR,ax_modality,real_views,True,False,False,4,Primary Amyloidosis of the Urethra,Urethral Stenosis,False,
MCR_v1_seq100/16,MCR,ax_modality,role_rotated,True,False,False,4,Primary Amyloidosis of the Urethra,Amyloidosis,False,
MCR_v1_seq100/16,MCR,ax_modality,single_anchor,True,False,False,2,Primary Amyloidosis of the Urethra,Urethral Stenosis,False,
MCR_v1_seq100/16,MCR,ax_modality,duplicate_anchor,True,False,False,2,Primary Amyloidosis of the Urethra,Urethral Stenosis,False,
MCR_v1_seq100/18,MCR,ax_mechanism,real_views,True,False,False,6,Cardiac Lymphoma,Cardiac Metastasis,False,
MCR_v1_seq100/18,MCR,ax_mechanism,role_rotated,True,False,False,6,Cardiac Lymphoma,Cardiac Metastasis,False,
MCR_v1_seq100/18,MCR,ax_mechanism,single_anchor,True,False,False,3,Myocardial infarction,Cardiac tamponade,False,
MCR_v1_seq100/18,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Myocardial infarction,Cardiac tamponade,False,
MCR_v1_seq100/19,MCR,ax_syndrome,real_views,True,False,False,4,Sarcoma,Meningioma,False,
MCR_v1_seq100/19,MCR,ax_syndrome,role_rotated,True,False,False,4,Sarcoma,Meningioma,False,
MCR_v1_seq100/19,MCR,ax_syndrome,single_anchor,True,False,False,4,Sarcoma,Meningioma,False,
MCR_v1_seq100/19,MCR,ax_syndrome,duplicate_anchor,True,False,False,4,Sarcoma,Meningioma,False,
MCR_v1_seq100/20,MCR,ax_syndrome,real_views,True,False,False,4,Systemic Lupus Erythematosus,Lupus Nephritis,False,
MCR_v1_seq100/20,MCR,ax_syndrome,role_rotated,True,False,False,4,Systemic Lupus Erythematosus,Lupus Nephritis,False,
MCR_v1_seq100/20,MCR,ax_syndrome,single_anchor,True,False,False,3,Systemic Lupus Erythematosus,Lupus Nephritis,False,
MCR_v1_seq100/20,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Systemic Lupus Erythematosus,Lupus Nephritis,False,
MCR_v1_seq100/22,MCR,ax_syndrome,real_views,True,True,True,5,Adenomatoid tumor,epididymal sperm granuloma,False,
MCR_v1_seq100/22,MCR,ax_syndrome,role_rotated,True,True,True,5,Adenomatoid tumor,epididymal sperm granuloma,False,
MCR_v1_seq100/22,MCR,ax_syndrome,single_anchor,True,True,True,3,Adenomatoid tumor,Epididymal cyst,False,
MCR_v1_seq100/22,MCR,ax_syndrome,duplicate_anchor,True,True,True,3,Adenomatoid tumor,Epididymal cyst,False,
MCR_v1_seq100/27,MCR,ax_mechanism,real_views,True,False,False,9,lymphangioma,Klippel-Trenaunay-Weber syndrome,False,
MCR_v1_seq100/27,MCR,ax_mechanism,role_rotated,True,False,False,9,Klippel-Trenaunay-Weber syndrome,Ovarian Neoplasm,False,
MCR_v1_seq100/27,MCR,ax_mechanism,single_anchor,True,False,False,4,Ovarian Neoplasm,Uterine Fibroids,False,
MCR_v1_seq100/27,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Ovarian Neoplasm,Uterine Fibroids,False,
MCR_v1_seq100/28,MCR,ax_syndrome,real_views,True,True,False,5,Drug-induced Stevens-Johnson syndrome,Drug-induced Stevens-Johnson syndrome/toxic epidermal necrolysis,False,
MCR_v1_seq100/28,MCR,ax_syndrome,role_rotated,True,True,False,5,Drug-induced Stevens-Johnson syndrome,Drug-induced Stevens-Johnson syndrome/toxic epidermal necrolysis,False,
MCR_v1_seq100/28,MCR,ax_syndrome,single_anchor,True,True,False,3,Drug-induced Stevens-Johnson syndrome,Toxic epidermal necrolysis,False,
MCR_v1_seq100/28,MCR,ax_syndrome,duplicate_anchor,True,True,False,3,Drug-induced Stevens-Johnson syndrome,Toxic epidermal necrolysis,False,
MCR_v1_seq100/29,MCR,ax_modality,real_views,True,False,False,5,Creutzfeldt-Jakob disease,Frontotemporal dementia,False,
MCR_v1_seq100/29,MCR,ax_modality,role_rotated,True,False,False,5,Creutzfeldt-Jakob disease,Frontotemporal dementia,False,
MCR_v1_seq100/29,MCR,ax_modality,single_anchor,True,False,False,3,Frontotemporal dementia,Primary progressive aphasia,False,
MCR_v1_seq100/29,MCR,ax_modality,duplicate_anchor,True,False,False,3,Frontotemporal dementia,Primary progressive aphasia,False,
MCR_v1_seq100/30,MCR,ax_modality,real_views,True,False,False,5,Peutz-Jeghers Syndrome,Juvenile Polyposis Syndrome,False,
MCR_v1_seq100/30,MCR,ax_modality,role_rotated,True,False,False,5,Peutz-Jeghers Syndrome,Juvenile Polyposis Syndrome,False,
MCR_v1_seq100/30,MCR,ax_modality,single_anchor,True,False,False,4,Peutz-Jeghers Syndrome,Juvenile Polyposis Syndrome,False,
MCR_v1_seq100/30,MCR,ax_modality,duplicate_anchor,True,False,False,4,Peutz-Jeghers Syndrome,Juvenile Polyposis Syndrome,False,
MCR_v1_seq100/40,MCR,ax_mechanism,real_views,True,False,False,4,Hepatocellular carcinoma with extrahepatic metastasis,Soft tissue sarcoma,False,
MCR_v1_seq100/40,MCR,ax_mechanism,role_rotated,True,False,False,4,Hepatocellular carcinoma with extrahepatic metastasis,Hepatocellular carcinoma metastasis,False,
MCR_v1_seq100/40,MCR,ax_mechanism,single_anchor,True,False,False,2,Hepatocellular carcinoma metastasis,Soft tissue sarcoma,False,
MCR_v1_seq100/40,MCR,ax_mechanism,duplicate_anchor,True,False,False,2,Hepatocellular carcinoma metastasis,Soft tissue sarcoma,False,
MCR_v1_seq100/43,MCR,ax_modality,real_views,True,False,False,5,Tuberculosis,Pott's disease,False,
MCR_v1_seq100/43,MCR,ax_modality,role_rotated,True,False,False,5,Tuberculosis,Pott's disease,False,
MCR_v1_seq100/43,MCR,ax_modality,single_anchor,True,False,False,3,Tuberculosis,Pott's disease,False,
MCR_v1_seq100/43,MCR,ax_modality,duplicate_anchor,True,False,False,3,Tuberculosis,Pott's disease,False,
MCR_v1_seq100/44,MCR,ax_syndrome,real_views,True,False,False,5,Pacemaker pocket infection,Device-related infection,False,
MCR_v1_seq100/44,MCR,ax_syndrome,role_rotated,True,False,False,5,Pacemaker pocket infection,Device-related infection,False,
MCR_v1_seq100/44,MCR,ax_syndrome,single_anchor,True,False,False,3,Pacemaker pocket infection,Device-related infection,False,
MCR_v1_seq100/44,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Pacemaker pocket infection,Device-related infection,False,
MCR_v1_seq100/45,MCR,ax_modality,real_views,True,False,False,4,Necrobiotic xanthogranuloma,Sarcoidosis,False,
MCR_v1_seq100/45,MCR,ax_modality,role_rotated,True,False,False,4,Necrobiotic xanthogranuloma,Foreign body granuloma,False,
MCR_v1_seq100/45,MCR,ax_modality,single_anchor,True,False,False,3,Necrobiotic xanthogranuloma,Sarcoidosis,False,
MCR_v1_seq100/45,MCR,ax_modality,duplicate_anchor,True,False,False,3,Necrobiotic xanthogranuloma,Idiopathic orbital inflammatory disease,False,
MCR_v1_seq100/5,MCR,ax_modality,real_views,True,False,False,6,Primary Central Nervous System Lymphoma,Glioblastoma,False,
MCR_v1_seq100/5,MCR,ax_modality,role_rotated,True,False,False,6,Primary Central Nervous System Lymphoma,Glioblastoma,False,
MCR_v1_seq100/5,MCR,ax_modality,single_anchor,True,False,False,4,Glioblastoma,Primary Central Nervous System Lymphoma,False,
MCR_v1_seq100/5,MCR,ax_modality,duplicate_anchor,True,False,False,4,Primary Central Nervous System Lymphoma,Glioblastoma,False,
MCR_v1_seq100/50,MCR,ax_mechanism,real_views,True,False,False,3,Clear Cell Sarcoma,Malignant Peripheral Nerve Sheath Tumor (MPNST),False,
MCR_v1_seq100/50,MCR,ax_mechanism,role_rotated,True,False,False,3,Clear Cell Sarcoma,Malignant Peripheral Nerve Sheath Tumor (MPNST),False,
MCR_v1_seq100/50,MCR,ax_mechanism,single_anchor,True,False,False,2,Malignant peripheral nerve sheath tumor (MPNST),Gastrointestinal stromal tumor (GIST),False,
MCR_v1_seq100/50,MCR,ax_mechanism,duplicate_anchor,True,False,False,2,Malignant peripheral nerve sheath tumor (MPNST),Gastrointestinal stromal tumor (GIST),False,
MCR_v1_seq100/52,MCR,ax_mechanism,real_views,True,True,True,8,Livedoid vasculopathy,Antiphospholipid Syndrome,False,
MCR_v1_seq100/52,MCR,ax_mechanism,role_rotated,True,True,True,8,Livedoid vasculopathy,Antiphospholipid Syndrome,False,
MCR_v1_seq100/52,MCR,ax_mechanism,single_anchor,True,False,False,3,Thrombophilia,Immune-mediated vasculitis,False,
MCR_v1_seq100/52,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Thrombophilia,Immune-mediated vasculitis,False,
MCR_v1_seq100/53,MCR,ax_mechanism,real_views,True,False,False,4,Cardiac Myxoma,Papillary Fibroelastoma,False,
MCR_v1_seq100/53,MCR,ax_mechanism,role_rotated,True,False,False,4,Cardiac Myxoma,Papillary Fibroelastoma,False,
MCR_v1_seq100/53,MCR,ax_mechanism,single_anchor,True,False,False,3,Cardiac Myxoma,Papillary Fibroelastoma,False,
MCR_v1_seq100/53,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Cardiac Myxoma,Papillary Fibroelastoma,False,
MCR_v1_seq100/56,MCR,ax_modality,real_views,True,False,False,6,Sarcomatoid squamous cell carcinoma,Spindle cell carcinoma,False,
MCR_v1_seq100/56,MCR,ax_modality,role_rotated,True,False,False,6,Sarcomatoid squamous cell carcinoma,Spindle cell carcinoma,False,
MCR_v1_seq100/56,MCR,ax_modality,single_anchor,True,False,False,2,Sarcomatoid Carcinoma,Malignant Fibrous Histiocytoma,False,
MCR_v1_seq100/56,MCR,ax_modality,duplicate_anchor,True,False,False,2,Malignant Fibrous Histiocytoma,Sarcomatoid Carcinoma,False,
MCR_v1_seq100/58,MCR,ax_syndrome,real_views,True,False,False,5,Testicular cancer,Testicular tumor,False,
MCR_v1_seq100/58,MCR,ax_syndrome,role_rotated,True,False,False,5,Testicular cancer,Testicular tumor,False,
MCR_v1_seq100/58,MCR,ax_syndrome,single_anchor,True,False,False,4,Testicular tumor,Testicular cancer,False,
MCR_v1_seq100/58,MCR,ax_syndrome,duplicate_anchor,True,False,False,4,Testicular cancer,Testicular tumor,False,
MCR_v1_seq100/6,MCR,ax_modality,real_views,True,False,False,6,Thaumetopoea pityocampa keratitis,Fungal keratitis,False,
MCR_v1_seq100/6,MCR,ax_modality,role_rotated,True,False,False,6,Fungal keratitis,Thaumetopoea pityocampa keratitis,False,
MCR_v1_seq100/6,MCR,ax_modality,single_anchor,True,False,False,3,Fungal keratitis,Acanthamoeba keratitis,False,
MCR_v1_seq100/6,MCR,ax_modality,duplicate_anchor,True,False,False,3,Fungal keratitis,Acanthamoeba keratitis,False,
MCR_v1_seq100/60,MCR,ax_syndrome,real_views,True,True,False,9,Iliopsoas tendinopathy,Iliopsoas syndrome,False,
MCR_v1_seq100/60,MCR,ax_syndrome,role_rotated,True,True,False,9,Iliopsoas tendinopathy,Insertional tendinopathy,False,
MCR_v1_seq100/60,MCR,ax_syndrome,single_anchor,True,False,False,4,Iliopsoas syndrome,Insertional tendinopathy,False,
MCR_v1_seq100/60,MCR,ax_syndrome,duplicate_anchor,True,False,False,4,Iliopsoas syndrome,Insertional tendinopathy,False,
MCR_v1_seq100/64,MCR,ax_syndrome,real_views,True,False,False,6,Colorectal Cancer,Lymphoma,False,
MCR_v1_seq100/64,MCR,ax_syndrome,role_rotated,True,False,False,6,Colorectal Cancer,Lymphoma,False,
MCR_v1_seq100/64,MCR,ax_syndrome,single_anchor,True,False,False,3,Colorectal Cancer,Lymphoma,False,
MCR_v1_seq100/64,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Colorectal Cancer,Lymphoma,False,
MCR_v1_seq100/65,MCR,ax_mechanism,real_views,True,False,False,4,Refractory cytopenia with multilineage dysplasia,Myelodysplastic syndrome,False,
MCR_v1_seq100/65,MCR,ax_mechanism,role_rotated,True,False,False,4,Refractory cytopenia with multilineage dysplasia,Myelodysplastic syndrome,False,
MCR_v1_seq100/65,MCR,ax_mechanism,single_anchor,True,False,False,3,Refractory cytopenia with multilineage dysplasia,Myelodysplastic syndrome,False,
MCR_v1_seq100/65,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Refractory cytopenia with multilineage dysplasia,Myelodysplastic syndrome,False,
MCR_v1_seq100/67,MCR,ax_modality,real_views,True,False,False,4,Congenital unilateral lower lip palsy,Isolated congenital facial paresis,False,
MCR_v1_seq100/67,MCR,ax_modality,role_rotated,True,False,False,4,Congenital unilateral lower lip palsy,Isolated congenital facial paresis,False,
MCR_v1_seq100/67,MCR,ax_modality,single_anchor,True,False,False,1,Congenital unilateral lower lip palsy,,False,
MCR_v1_seq100/67,MCR,ax_modality,duplicate_anchor,True,False,False,1,Congenital unilateral lower lip palsy,,False,
MCR_v1_seq100/68,MCR,ax_modality,real_views,True,False,False,5,Lipomatosis of nerve,Macrodactyly,False,
MCR_v1_seq100/68,MCR,ax_modality,role_rotated,True,False,False,5,Macrodactyly,Lipomatosis of nerve,False,
MCR_v1_seq100/68,MCR,ax_modality,single_anchor,True,False,False,2,Macrodactyly,Lipomatous process,False,
MCR_v1_seq100/68,MCR,ax_modality,duplicate_anchor,True,False,False,2,Macrodactyly,Lipomatous process,False,
MCR_v1_seq100/69,MCR,ax_modality,real_views,True,True,True,6,Gastric Lipoma,Lipoma,False,
MCR_v1_seq100/69,MCR,ax_modality,role_rotated,True,True,True,6,Gastric Lipoma,Lipoma,False,
MCR_v1_seq100/69,MCR,ax_modality,single_anchor,True,False,False,2,Lipoma,Gastrointestinal Stromal Tumor (GIST),False,
MCR_v1_seq100/69,MCR,ax_modality,duplicate_anchor,True,False,False,2,Lipoma,Gastrointestinal Stromal Tumor (GIST),False,
MCR_v1_seq100/72,MCR,ax_modality,real_views,True,False,False,8,Lymphoma,Multiple myeloma,False,
MCR_v1_seq100/72,MCR,ax_modality,role_rotated,True,False,False,8,Lymphoma,Sarcoidosis,False,
MCR_v1_seq100/72,MCR,ax_modality,single_anchor,True,False,False,4,Metastatic Ovarian Cancer,Serous Ovarian Cancer,False,
MCR_v1_seq100/72,MCR,ax_modality,duplicate_anchor,True,False,False,4,Metastatic Ovarian Cancer,Serous Ovarian Cancer,False,
MCR_v1_seq100/73,MCR,ax_mechanism,real_views,True,False,False,5,Cerebellar metastasis,Hemangioblastoma,False,
MCR_v1_seq100/73,MCR,ax_mechanism,role_rotated,True,False,False,5,Cerebellar metastasis,Hemangioblastoma,False,
MCR_v1_seq100/73,MCR,ax_mechanism,single_anchor,True,False,False,3,Metastatic prostate cancer,Hemangioblastoma,False,
MCR_v1_seq100/73,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Metastatic prostate cancer,Hemangioblastoma,False,
MCR_v1_seq100/74,MCR,ax_modality,real_views,True,True,True,3,Catecholaminergic Polymorphic Ventricular Tachycardia,Long QT Syndrome,False,
MCR_v1_seq100/74,MCR,ax_modality,role_rotated,True,True,True,3,Catecholaminergic Polymorphic Ventricular Tachycardia,Long QT Syndrome,False,
MCR_v1_seq100/74,MCR,ax_modality,single_anchor,True,True,True,3,Catecholaminergic Polymorphic Ventricular Tachycardia,Long QT Syndrome,False,
MCR_v1_seq100/74,MCR,ax_modality,duplicate_anchor,True,True,True,3,Catecholaminergic Polymorphic Ventricular Tachycardia,Long QT Syndrome,False,
MCR_v1_seq100/81,MCR,ax_modality,real_views,True,False,False,5,Sarcoidosis,Juvenile Dermatomyositis,False,
MCR_v1_seq100/81,MCR,ax_modality,role_rotated,True,False,False,5,Thyroiditis-related myopathy,Juvenile Dermatomyositis,False,
MCR_v1_seq100/81,MCR,ax_modality,single_anchor,True,False,False,4,Sarcoidosis,Thyroiditis-related myopathy,False,
MCR_v1_seq100/81,MCR,ax_modality,duplicate_anchor,True,False,False,4,Juvenile Idiopathic Arthritis,Juvenile Dermatomyositis,False,
MCR_v1_seq100/84,MCR,ax_mechanism,real_views,True,False,False,3,Medullary breast cancer,Triple-negative breast cancer,False,
MCR_v1_seq100/84,MCR,ax_mechanism,role_rotated,True,False,False,3,Medullary breast cancer,Triple-negative breast cancer,False,
MCR_v1_seq100/84,MCR,ax_mechanism,single_anchor,True,False,False,3,Medullary breast cancer,Triple-negative breast cancer,False,
MCR_v1_seq100/84,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Medullary breast cancer,Triple-negative breast cancer,False,
MCR_v1_seq100/85,MCR,ax_syndrome,real_views,True,False,False,5,Appendiceal Plastron,Acute Appendicitis,False,
MCR_v1_seq100/85,MCR,ax_syndrome,role_rotated,True,False,False,5,Intussusception,Acute Appendicitis,False,
MCR_v1_seq100/85,MCR,ax_syndrome,single_anchor,True,False,False,2,Acute Appendicitis,Appendiceal Plastron,False,
MCR_v1_seq100/85,MCR,ax_syndrome,duplicate_anchor,True,False,False,2,Appendiceal Plastron,Acute Appendicitis,False,
MCR_v1_seq100/86,MCR,ax_syndrome,real_views,True,False,False,3,Restless Legs Syndrome,Akathisia,False,
MCR_v1_seq100/86,MCR,ax_syndrome,role_rotated,True,False,False,3,Restless Legs Syndrome,Akathisia,False,
MCR_v1_seq100/86,MCR,ax_syndrome,single_anchor,True,False,False,2,Restless Legs Syndrome,Akathisia,False,
MCR_v1_seq100/86,MCR,ax_syndrome,duplicate_anchor,True,False,False,2,Restless Legs Syndrome,Akathisia,False,
MCR_v1_seq100/87,MCR,ax_modality,real_views,True,False,False,4,mucinous cystadenocarcinoma,liver sarcoma,False,
MCR_v1_seq100/87,MCR,ax_modality,role_rotated,True,False,False,4,mucinous cystadenocarcinoma,Hepatic sarcoma,False,
MCR_v1_seq100/87,MCR,ax_modality,single_anchor,True,False,False,3,mucinous cystadenocarcinoma,liver sarcoma,False,
MCR_v1_seq100/87,MCR,ax_modality,duplicate_anchor,True,False,False,3,mucinous cystadenocarcinoma,liver sarcoma,False,
MCR_v1_seq100/91,MCR,ax_syndrome,real_views,True,False,False,3,Solitary Fibrous Tumor/Hemangiopericytoma,Hemangiopericytoma,False,
MCR_v1_seq100/91,MCR,ax_syndrome,role_rotated,True,False,False,3,Solitary Fibrous Tumor/Hemangiopericytoma,Hemangiopericytoma,False,
MCR_v1_seq100/91,MCR,ax_syndrome,single_anchor,True,False,False,2,Hemangiopericytoma,Cavernous Angioma,False,
MCR_v1_seq100/91,MCR,ax_syndrome,duplicate_anchor,True,False,False,2,Hemangiopericytoma,Cavernous Angioma,False,
MCR_v1_seq100/93,MCR,ax_modality,real_views,True,False,False,6,Infective endocarditis,Prosthetic valve thrombosis,False,
MCR_v1_seq100/93,MCR,ax_modality,role_rotated,True,False,False,6,Infective endocarditis,Prosthetic valve thrombosis,False,
MCR_v1_seq100/93,MCR,ax_modality,single_anchor,True,False,False,4,Prosthetic Valve Thrombosis,Infective Endocarditis,False,
MCR_v1_seq100/93,MCR,ax_modality,duplicate_anchor,True,False,False,4,Prosthetic Valve Thrombosis,Infective Endocarditis,False,
MCR_v1_seq100/94,MCR,ax_modality,real_views,True,False,False,1,Branchial cleft cyst,,False,
MCR_v1_seq100/94,MCR,ax_modality,role_rotated,True,False,False,1,Branchial cleft cyst,,False,
MCR_v1_seq100/94,MCR,ax_modality,single_anchor,True,False,False,1,Branchial cleft cyst,,False,
MCR_v1_seq100/94,MCR,ax_modality,duplicate_anchor,True,False,False,1,Branchial cleft cyst,,False,
MCR_v1_seq100/96,MCR,ax_syndrome,real_views,True,False,False,5,Mastoid osteoma,Osteoma,False,
MCR_v1_seq100/96,MCR,ax_syndrome,role_rotated,True,False,False,5,Mastoid osteoma,Osteoma,False,
MCR_v1_seq100/96,MCR,ax_syndrome,single_anchor,True,False,False,3,Osteoma,Calvarial Hemangioma,False,
MCR_v1_seq100/96,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Osteoma,Calvarial Hemangioma,False,
MCR_v1_seq100/97,MCR,ax_mechanism,real_views,True,False,False,1,Fibroadenoma,,False,
MCR_v1_seq100/97,MCR,ax_mechanism,role_rotated,True,False,False,1,Fibroadenoma,,False,
MCR_v1_seq100/97,MCR,ax_mechanism,single_anchor,True,False,False,1,Fibroadenoma,,False,
MCR_v1_seq100/97,MCR,ax_mechanism,duplicate_anchor,True,False,False,1,Fibroadenoma,,False,
MCR_v2_seq100/129,MCR,ax_mechanism,real_views,True,False,False,7,Infected non-parasitic liver cyst,Infected non-parasitic cyst,False,
MCR_v2_seq100/129,MCR,ax_mechanism,role_rotated,True,False,False,7,Infected non-parasitic liver cyst,Infected non-parasitic cyst,False,
MCR_v2_seq100/129,MCR,ax_mechanism,single_anchor,True,False,False,3,Infected non-parasitic cyst,Pyogenic liver abscess,False,
MCR_v2_seq100/129,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Infected non-parasitic cyst,Pyogenic liver abscess,False,
MCR_v2_seq100/130,MCR,ax_mechanism,real_views,True,False,False,5,Infiltrative ductal carcinoma,Fibroadenoma,False,
MCR_v2_seq100/130,MCR,ax_mechanism,role_rotated,True,False,False,5,Infiltrative ductal carcinoma,Fibroadenoma,False,
MCR_v2_seq100/130,MCR,ax_mechanism,single_anchor,True,False,False,4,Infiltrative ductal carcinoma,Fibroadenoma,False,
MCR_v2_seq100/130,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Infiltrative ductal carcinoma,Fibroadenoma,False,
MCR_v2_seq100/133,MCR,ax_mechanism,real_views,True,False,False,2,Prostatic Stromal Sarcoma,Prostatic Stromal Tumor of Uncertain Malignant Potential,False,
MCR_v2_seq100/133,MCR,ax_mechanism,role_rotated,True,False,False,2,Prostatic Stromal Sarcoma,Prostatic Stromal Tumor of Uncertain Malignant Potential,False,
MCR_v2_seq100/133,MCR,ax_mechanism,single_anchor,True,False,False,2,Prostatic stromal sarcoma,Prostatic stromal tumor of uncertain malignant potential,False,
MCR_v2_seq100/133,MCR,ax_mechanism,duplicate_anchor,True,False,False,2,Prostatic stromal sarcoma,Prostatic stromal tumor of uncertain malignant potential,False,
MCR_v2_seq100/139,MCR,ax_modality,real_views,True,False,False,5,Autoimmune Pancreatitis,IgG4-related disease,False,
MCR_v2_seq100/139,MCR,ax_modality,role_rotated,True,False,False,5,Autoimmune Pancreatitis,IgG4-related disease,False,
MCR_v2_seq100/139,MCR,ax_modality,single_anchor,True,False,False,2,Autoimmune Pancreatitis,Chronic Pancreatitis,False,
MCR_v2_seq100/139,MCR,ax_modality,duplicate_anchor,True,False,False,2,Autoimmune Pancreatitis,Chronic Pancreatitis,False,
MCR_v2_seq100/144,MCR,ax_modality,real_views,True,True,True,5,Systemic Lupus Erythematosus,Pericarditis,False,
MCR_v2_seq100/144,MCR,ax_modality,role_rotated,True,True,True,5,Systemic Lupus Erythematosus,Pericarditis,False,
MCR_v2_seq100/144,MCR,ax_modality,single_anchor,True,True,True,3,Systemic Lupus Erythematosus (SLE),Pericarditis,False,
MCR_v2_seq100/144,MCR,ax_modality,duplicate_anchor,True,True,True,3,Systemic Lupus Erythematosus (SLE),Pericarditis,False,
MCR_v2_seq100/146,MCR,ax_modality,real_views,True,False,False,5,Crohn's disease,Intestinal tuberculosis,False,
MCR_v2_seq100/146,MCR,ax_modality,role_rotated,True,False,False,5,Crohn's disease,Intestinal tuberculosis,False,
MCR_v2_seq100/146,MCR,ax_modality,single_anchor,True,False,False,4,Intestinal tuberculosis,Crohn's disease,False,
